,index,name,hash,added_lines,deleted_lines,modifications,old_path,new_path,change_type,nloc,complexity
1054,1054,StorageServiceMBean.java,8b8a3f5b99fa7a8eefed14cd7e41b81773617046,6,0,6,src/java/org/apache/cassandra/service/StorageServiceMBean.java,src/java/org/apache/cassandra/service/StorageServiceMBean.java,MODIFY,130,0
1055,1055,StorageServiceMBean.java,21448c50891642f95097a9e5ed0a3802bd90a877,2,0,2,src/java/org/apache/cassandra/service/StorageServiceMBean.java,src/java/org/apache/cassandra/service/StorageServiceMBean.java,MODIFY,162,0
1056,1056,StorageServiceMBean.java,95d927d38fbb13bfdcfc8e5a7475eb3e44082aaa,10,0,10,src/java/org/apache/cassandra/service/StorageServiceMBean.java,src/java/org/apache/cassandra/service/StorageServiceMBean.java,MODIFY,163,0
1057,1057,StorageServiceMBean.java,a4e1182816909761c98355b1079b2f9de8efc4bd,2,0,2,src/java/org/apache/cassandra/service/StorageServiceMBean.java,src/java/org/apache/cassandra/service/StorageServiceMBean.java,MODIFY,139,0
1058,1058,StorageServiceMBean.java,2bc5f0c61ddb428b4826d83d42dad473eaeac002,1,1,2,src/java/org/apache/cassandra/service/StorageServiceMBean.java,src/java/org/apache/cassandra/service/StorageServiceMBean.java,MODIFY,164,0
1059,1059,StorageServiceMBean.java,fe7eee00661272bb29608e8e2cf5dea6a7511cef,3,3,6,src/java/org/apache/cassandra/service/StorageServiceMBean.java,src/java/org/apache/cassandra/service/StorageServiceMBean.java,MODIFY,164,0
1060,1060,StorageServiceMBean.java,d40ac784d3a8ddaf71a2df8b21745827392294cc,6,0,6,src/java/org/apache/cassandra/service/StorageServiceMBean.java,src/java/org/apache/cassandra/service/StorageServiceMBean.java,MODIFY,165,0
1061,1061,StorageServiceMBean.java,3472cf06ce9a811381a1548934b7a0b343616197,23,5,28,src/java/org/apache/cassandra/service/StorageServiceMBean.java,src/java/org/apache/cassandra/service/StorageServiceMBean.java,MODIFY,167,0
1062,1062,StorageServiceMBean.java,a5d095e62ed459aefbc8c25e2bbcd46969a48eec,5,0,5,src/java/org/apache/cassandra/service/StorageServiceMBean.java,src/java/org/apache/cassandra/service/StorageServiceMBean.java,MODIFY,168,0
1063,1063,StorageServiceMBean.java,824cb768d2aa45e1889653ab2c98cc0bc63e594e,1,1,2,src/java/org/apache/cassandra/service/StorageServiceMBean.java,src/java/org/apache/cassandra/service/StorageServiceMBean.java,MODIFY,168,0
1064,1064,StorageServiceMBean.java,68d252663537c9eb014501b342b52bbfa3848ba3,4,4,8,src/java/org/apache/cassandra/service/StorageServiceMBean.java,src/java/org/apache/cassandra/service/StorageServiceMBean.java,MODIFY,168,0
1065,1065,StorageServiceMBean.java,979af884ee4ecef78a21c4bd58992d053256f8f0,3,0,3,src/java/org/apache/cassandra/service/StorageServiceMBean.java,src/java/org/apache/cassandra/service/StorageServiceMBean.java,MODIFY,170,0
1066,1066,StorageServiceMBean.java,5115c106db198e684b47c614b237925c45c71da8,2,0,2,src/java/org/apache/cassandra/service/StorageServiceMBean.java,src/java/org/apache/cassandra/service/StorageServiceMBean.java,MODIFY,141,0
1067,1067,StorageServiceMBean.java,d8a18f988f08de8504a45704632eff7f9494d82b,2,0,2,src/java/org/apache/cassandra/service/StorageServiceMBean.java,src/java/org/apache/cassandra/service/StorageServiceMBean.java,MODIFY,142,0
1068,1068,StorageServiceMBean.java,b2949439ec62077128103540e42570238520f4ee,10,7,17,src/java/org/apache/cassandra/service/StorageServiceMBean.java,src/java/org/apache/cassandra/service/StorageServiceMBean.java,MODIFY,132,0
1069,1069,StorageServiceMBean.java,a6196a3a79b67dc6577747e591456328e57c314f,7,0,7,src/java/org/apache/cassandra/service/StorageServiceMBean.java,src/java/org/apache/cassandra/service/StorageServiceMBean.java,MODIFY,141,0
1070,1070,StorageServiceMBean.java,ddbcff3363c5ad13bd8975e80b3f28ae8149a459,5,0,5,src/java/org/apache/cassandra/service/StorageServiceMBean.java,src/java/org/apache/cassandra/service/StorageServiceMBean.java,MODIFY,146,0
1071,1071,StorageServiceMBean.java,b30c8c98a594a5682f6ea1f0b5511463b700b6e8,4,0,4,src/java/org/apache/cassandra/service/StorageServiceMBean.java,src/java/org/apache/cassandra/service/StorageServiceMBean.java,MODIFY,148,0
1072,1072,StorageServiceMBean.java,0388d89e29393d0b1f50baa24848bc8cb0a7c9a3,3,0,3,src/java/org/apache/cassandra/service/StorageServiceMBean.java,src/java/org/apache/cassandra/service/StorageServiceMBean.java,MODIFY,149,0
1073,1073,StorageServiceMBean.java,e5c3d08a1428d378b6690f0419a2b25724b9736e,12,0,12,src/java/org/apache/cassandra/service/StorageServiceMBean.java,src/java/org/apache/cassandra/service/StorageServiceMBean.java,MODIFY,153,0
1074,1074,CompactionStrategyManager.java,f81a91d3fe0d1cd93f093c74356a1d7d018ed22f,10,3,13,src/java/org/apache/cassandra/db/compaction/CompactionStrategyManager.java,src/java/org/apache/cassandra/db/compaction/CompactionStrategyManager.java,MODIFY,398,91
1075,1075,CompactionStrategyManager.java,e2c6341898fa43b0e262ef031f267587050b8d0f,244,117,361,src/java/org/apache/cassandra/db/compaction/CompactionStrategyManager.java,src/java/org/apache/cassandra/db/compaction/CompactionStrategyManager.java,MODIFY,496,116
1076,1076,CompactionStrategyManager.java,67330bec1d26e378ac47ffc65b50201f620cbe0d,2,4,6,src/java/org/apache/cassandra/db/compaction/CompactionStrategyManager.java,src/java/org/apache/cassandra/db/compaction/CompactionStrategyManager.java,MODIFY,496,116
1077,1077,CompactionStrategyManager.java,ed0a07c386658395803886ac5f1cf243cd413cbe,380,172,552,src/java/org/apache/cassandra/db/compaction/CompactionStrategyManager.java,src/java/org/apache/cassandra/db/compaction/CompactionStrategyManager.java,MODIFY,699,118
1078,1078,CompactionStrategyManager.java,4ecd8542d7bbc8b9f613cc58c3e2ffe51df4937a,10,3,13,src/java/org/apache/cassandra/db/compaction/CompactionStrategyManager.java,src/java/org/apache/cassandra/db/compaction/CompactionStrategyManager.java,MODIFY,706,118
1079,1079,CompactionStrategyManager.java,9b48a0bf430b995332e1a4dde20ba7482175ef99,6,15,21,src/java/org/apache/cassandra/db/compaction/CompactionStrategyManager.java,src/java/org/apache/cassandra/db/compaction/CompactionStrategyManager.java,MODIFY,385,88
1080,1080,CompactionStrategyManager.java,e16d8a7a667d50271a183a95be894126cb2a5414,38,1,39,src/java/org/apache/cassandra/db/compaction/CompactionStrategyManager.java,src/java/org/apache/cassandra/db/compaction/CompactionStrategyManager.java,MODIFY,731,122
1081,1081,CompactionStrategyManager.java,eda763b473abddc90e06e95661cd448f41da07ea,5,0,5,src/java/org/apache/cassandra/db/compaction/CompactionStrategyManager.java,src/java/org/apache/cassandra/db/compaction/CompactionStrategyManager.java,MODIFY,386,87
1082,1082,CompactionStrategyManager.java,f40c632e42e7abc38b28bdbb5b729294f8c49fbd,31,9,40,src/java/org/apache/cassandra/db/compaction/CompactionStrategyManager.java,src/java/org/apache/cassandra/db/compaction/CompactionStrategyManager.java,MODIFY,751,122
1083,1083,CompactionStrategyManager.java,5a7ff5e32312426b63d9a8a5dc7fd58fa2ffb8ce,40,3,43,src/java/org/apache/cassandra/db/compaction/CompactionStrategyManager.java,src/java/org/apache/cassandra/db/compaction/CompactionStrategyManager.java,MODIFY,769,127
1084,1084,CompactionStrategyManager.java,fed476f9c049128674841d1c46b868979352b1a5,1,1,2,src/java/org/apache/cassandra/db/compaction/CompactionStrategyManager.java,src/java/org/apache/cassandra/db/compaction/CompactionStrategyManager.java,MODIFY,769,127
1085,1085,CompactionStrategyManager.java,cb9865c940fbba1abdcc64d151ee79c22f6d3371,2,3,5,src/java/org/apache/cassandra/db/compaction/CompactionStrategyManager.java,src/java/org/apache/cassandra/db/compaction/CompactionStrategyManager.java,MODIFY,769,127
1086,1086,CompactionStrategyManager.java,a5d095e62ed459aefbc8c25e2bbcd46969a48eec,0,1,1,src/java/org/apache/cassandra/db/compaction/CompactionStrategyManager.java,src/java/org/apache/cassandra/db/compaction/CompactionStrategyManager.java,MODIFY,769,127
1087,1087,CompactionStrategyManager.java,904cb5d10e0de1a6ca89249be8c257ed38a80ef0,3,0,3,src/java/org/apache/cassandra/db/compaction/CompactionStrategyManager.java,src/java/org/apache/cassandra/db/compaction/CompactionStrategyManager.java,MODIFY,389,89
1088,1088,CompactionStrategyManager.java,9fc14bc5a5467da3305668958f9fcd7e5d4dad7a,17,0,17,src/java/org/apache/cassandra/db/compaction/CompactionStrategyManager.java,src/java/org/apache/cassandra/db/compaction/CompactionStrategyManager.java,MODIFY,788,131
1089,1089,CompactionStrategyManager.java,c97514243e8c58bdda0ebf75212a8a217f3d017e,2,2,4,src/java/org/apache/cassandra/db/compaction/CompactionStrategyManager.java,src/java/org/apache/cassandra/db/compaction/CompactionStrategyManager.java,MODIFY,788,131
1090,1090,CompactionStrategyManager.java,f3cf1c019e0298dd04f6a0d7396b5fe4a93e6f9a,7,23,30,src/java/org/apache/cassandra/db/compaction/CompactionStrategyManager.java,src/java/org/apache/cassandra/db/compaction/CompactionStrategyManager.java,MODIFY,771,131
1091,1091,CompactionStrategyManager.java,14e46e462cfee15cd06419ee81eb6d9571b6805e,21,21,42,src/java/org/apache/cassandra/db/compaction/CompactionStrategyManager.java,src/java/org/apache/cassandra/db/compaction/CompactionStrategyManager.java,MODIFY,770,131
1092,1092,CompactionStrategyManager.java,25e46f05294fd42c111f2f1d5881082d97c572ea,257,149,406,src/java/org/apache/cassandra/db/compaction/CompactionStrategyManager.java,src/java/org/apache/cassandra/db/compaction/CompactionStrategyManager.java,MODIFY,834,142
1093,1093,CompactionStrategyManager.java,16bcbb9256392dc5364f2bd592f45649080935dc,19,0,19,src/java/org/apache/cassandra/db/compaction/CompactionStrategyManager.java,src/java/org/apache/cassandra/db/compaction/CompactionStrategyManager.java,MODIFY,847,145
1094,1094,CompactionStrategyManager.java,e208a6a210d172b991b40fb66a4763e30b3e4d7d,0,6,6,src/java/org/apache/cassandra/db/compaction/CompactionStrategyManager.java,src/java/org/apache/cassandra/db/compaction/CompactionStrategyManager.java,MODIFY,842,144
1095,1095,CompactionStrategyManager.java,fe0ee85c71faada0acb48a65f249575c65bf0972,33,14,47,src/java/org/apache/cassandra/db/compaction/CompactionStrategyManager.java,src/java/org/apache/cassandra/db/compaction/CompactionStrategyManager.java,MODIFY,860,144
1096,1096,CompactionStrategyManager.java,3539a07884d0a94c1432d7dda0ec17676195cc53,4,4,8,src/java/org/apache/cassandra/db/compaction/CompactionStrategyManager.java,src/java/org/apache/cassandra/db/compaction/CompactionStrategyManager.java,MODIFY,389,89
1097,1097,CompactionStrategyManager.java,84ffcb82a74667b957201f2cdae2d6b308956549,4,4,8,src/java/org/apache/cassandra/db/compaction/CompactionStrategyManager.java,src/java/org/apache/cassandra/db/compaction/CompactionStrategyManager.java,MODIFY,389,89
1098,1098,CompactionStrategyManager.java,e2ecdf268a82fa3ac0f4c9fe77ab35bca33cc72a,0,6,6,src/java/org/apache/cassandra/db/compaction/CompactionStrategyManager.java,src/java/org/apache/cassandra/db/compaction/CompactionStrategyManager.java,MODIFY,384,88
1099,1099,CompactionStrategyManager.java,f41ea9fb14936bca4aeea0ab2bf6d55c51f37f6a,96,144,240,src/java/org/apache/cassandra/db/compaction/CompactionStrategyManager.java,src/java/org/apache/cassandra/db/compaction/CompactionStrategyManager.java,MODIFY,809,139
1100,1100,SASIIndexTest.java,72790dc8e34826b39ac696b03025ae6b7b6beb2b,1852,0,1852,,test/unit/org/apache/cassandra/index/sasi/SASIIndexTest.java,ADD,1377,82
1101,1101,SASIIndexTest.java,392866546e6377aafd018c3fcb2e124674a318dc,237,172,409,test/unit/org/apache/cassandra/index/sasi/SASIIndexTest.java,test/unit/org/apache/cassandra/index/sasi/SASIIndexTest.java,MODIFY,1437,89
1102,1102,SASIIndexTest.java,f8e86eb341aa5bb36e747ce4f31f56dcbaea7089,71,0,71,test/unit/org/apache/cassandra/index/sasi/SASIIndexTest.java,test/unit/org/apache/cassandra/index/sasi/SASIIndexTest.java,MODIFY,1497,95
1103,1103,SASIIndexTest.java,7709c2a7f5e88a6b93410bfa8f9673cd04416ed5,0,13,13,test/unit/org/apache/cassandra/index/sasi/SASIIndexTest.java,test/unit/org/apache/cassandra/index/sasi/SASIIndexTest.java,MODIFY,1486,94
1104,1104,SASIIndexTest.java,479e8aff1346d41ebc05e1a113996a803228284d,206,13,219,test/unit/org/apache/cassandra/index/sasi/SASIIndexTest.java,test/unit/org/apache/cassandra/index/sasi/SASIIndexTest.java,MODIFY,1631,107
1105,1105,SASIIndexTest.java,48815d4a182915e852888cb35273b8e896cea440,77,0,77,test/unit/org/apache/cassandra/index/sasi/SASIIndexTest.java,test/unit/org/apache/cassandra/index/sasi/SASIIndexTest.java,MODIFY,1684,108
1106,1106,SASIIndexTest.java,e017f9494844234fa73848890347f59c622cea40,2,2,4,test/unit/org/apache/cassandra/index/sasi/SASIIndexTest.java,test/unit/org/apache/cassandra/index/sasi/SASIIndexTest.java,MODIFY,1684,108
1107,1107,SASIIndexTest.java,3fda52f247415c1eace35af80c74bc433a57254b,38,23,61,test/unit/org/apache/cassandra/index/sasi/SASIIndexTest.java,test/unit/org/apache/cassandra/index/sasi/SASIIndexTest.java,MODIFY,1695,109
1108,1108,SASIIndexTest.java,bdae4520c5bd19caf607ed92eea3e8c02a694bd0,2,2,4,test/unit/org/apache/cassandra/index/sasi/SASIIndexTest.java,test/unit/org/apache/cassandra/index/sasi/SASIIndexTest.java,MODIFY,1695,109
1109,1109,SASIIndexTest.java,2ca2fffee80c75e3d1aa38badbefbd3b35851901,37,8,45,test/unit/org/apache/cassandra/index/sasi/SASIIndexTest.java,test/unit/org/apache/cassandra/index/sasi/SASIIndexTest.java,MODIFY,1720,109
1110,1110,SASIIndexTest.java,b7d1d447bb52ed912fdd1199086cce34a2d82c45,101,1,102,test/unit/org/apache/cassandra/index/sasi/SASIIndexTest.java,test/unit/org/apache/cassandra/index/sasi/SASIIndexTest.java,MODIFY,1794,113
1111,1111,SASIIndexTest.java,7107646ace81fe8f9e1de1e87c5dc4cdfd9f6607,29,1,30,test/unit/org/apache/cassandra/index/sasi/SASIIndexTest.java,test/unit/org/apache/cassandra/index/sasi/SASIIndexTest.java,MODIFY,1822,116
1112,1112,SASIIndexTest.java,cb0d1ca4514be44ddf65221b0d7cf75b026be2e8,2,2,4,test/unit/org/apache/cassandra/index/sasi/SASIIndexTest.java,test/unit/org/apache/cassandra/index/sasi/SASIIndexTest.java,MODIFY,1822,116
1113,1113,SASIIndexTest.java,087264f29c309ed0b2a18cc20b79016a05847f1c,0,1,1,test/unit/org/apache/cassandra/index/sasi/SASIIndexTest.java,test/unit/org/apache/cassandra/index/sasi/SASIIndexTest.java,MODIFY,1821,116
1114,1114,SASIIndexTest.java,55a45b58d678eb919fa6b5a4c224fb43791e0234,54,0,54,test/unit/org/apache/cassandra/index/sasi/SASIIndexTest.java,test/unit/org/apache/cassandra/index/sasi/SASIIndexTest.java,MODIFY,1864,117
1115,1115,SASIIndexTest.java,5c6cdc60a7c05bc82f5eae848eeb9ab99ff6a53f,5,5,10,test/unit/org/apache/cassandra/index/sasi/SASIIndexTest.java,test/unit/org/apache/cassandra/index/sasi/SASIIndexTest.java,MODIFY,1864,117
1116,1116,SASIIndexTest.java,fa113167956a6163156a0f475171d1c41f9ed7c2,49,0,49,test/unit/org/apache/cassandra/index/sasi/SASIIndexTest.java,test/unit/org/apache/cassandra/index/sasi/SASIIndexTest.java,MODIFY,1899,118
1117,1117,SASIIndexTest.java,7d857b46fb070548bf5e5f6ff81db588f08ec22a,16,9,25,test/unit/org/apache/cassandra/index/sasi/SASIIndexTest.java,test/unit/org/apache/cassandra/index/sasi/SASIIndexTest.java,MODIFY,1905,118
1118,1118,SASIIndexTest.java,490c1c27c9b700f14212d9591a516ddb8d0865c7,9,16,25,test/unit/org/apache/cassandra/index/sasi/SASIIndexTest.java,test/unit/org/apache/cassandra/index/sasi/SASIIndexTest.java,MODIFY,1899,118
1119,1119,SASIIndexTest.java,9efa682b3e72c76818be582080bd3329ecdf74e3,1,1,2,test/unit/org/apache/cassandra/index/sasi/SASIIndexTest.java,test/unit/org/apache/cassandra/index/sasi/SASIIndexTest.java,MODIFY,1899,118
1120,1120,SASIIndexTest.java,2c111d15bb080283b9b98d48fab4bcf4db515b5a,3,3,6,test/unit/org/apache/cassandra/index/sasi/SASIIndexTest.java,test/unit/org/apache/cassandra/index/sasi/SASIIndexTest.java,MODIFY,1899,118
1121,1121,SASIIndexTest.java,317a3ed6271f02b6e942937882ff75a503b93f8a,17,2,19,test/unit/org/apache/cassandra/index/sasi/SASIIndexTest.java,test/unit/org/apache/cassandra/index/sasi/SASIIndexTest.java,MODIFY,1910,120
1122,1122,SASIIndexTest.java,fbf14a5ebde737eff3b4e6c06ddfb6a4652a6c77,11,0,11,test/unit/org/apache/cassandra/index/sasi/SASIIndexTest.java,test/unit/org/apache/cassandra/index/sasi/SASIIndexTest.java,MODIFY,1919,121
1123,1123,SASIIndexTest.java,ab8348c578c0bb2d3baefaf387b4d9bc67f4c861,73,0,73,test/unit/org/apache/cassandra/index/sasi/SASIIndexTest.java,test/unit/org/apache/cassandra/index/sasi/SASIIndexTest.java,MODIFY,1993,123
1124,1124,SASIIndexTest.java,ea62d8862c311e3d9b64d622bea0a68d3825aa7d,77,0,77,test/unit/org/apache/cassandra/index/sasi/SASIIndexTest.java,test/unit/org/apache/cassandra/index/sasi/SASIIndexTest.java,MODIFY,2065,128
1125,1125,SASIIndexTest.java,576cb2b8a4267467b507cb88e841462314d2aaee,7,7,14,test/unit/org/apache/cassandra/index/sasi/SASIIndexTest.java,test/unit/org/apache/cassandra/index/sasi/SASIIndexTest.java,MODIFY,2068,129
1126,1126,ModificationStatement.java,2d991a7e4cc73b522f2c8adf14b5ff37a7947427,4,4,8,src/java/org/apache/cassandra/cql3/statements/ModificationStatement.java,src/java/org/apache/cassandra/cql3/statements/ModificationStatement.java,MODIFY,642,122
1127,1127,ModificationStatement.java,557bbbccb0eddc9f2ba6431b023b3ded253de056,4,2,6,src/java/org/apache/cassandra/cql3/statements/ModificationStatement.java,src/java/org/apache/cassandra/cql3/statements/ModificationStatement.java,MODIFY,644,122
1128,1128,ModificationStatement.java,0f5e780781ce3f0cb3732515dacc7e467571a7c9,1,8,9,src/java/org/apache/cassandra/cql3/statements/ModificationStatement.java,src/java/org/apache/cassandra/cql3/statements/ModificationStatement.java,MODIFY,645,119
1129,1129,ModificationStatement.java,90fc8969a656b183e81496e479db35f321c8a3aa,17,2,19,src/java/org/apache/cassandra/cql3/statements/ModificationStatement.java,src/java/org/apache/cassandra/cql3/statements/ModificationStatement.java,MODIFY,648,159
1130,1130,ModificationStatement.java,e017f9494844234fa73848890347f59c622cea40,1,1,2,src/java/org/apache/cassandra/cql3/statements/ModificationStatement.java,src/java/org/apache/cassandra/cql3/statements/ModificationStatement.java,MODIFY,645,119
1131,1131,ModificationStatement.java,1a73af7686e41cf8c2c0a031c9ef466b13a4b794,8,0,8,src/java/org/apache/cassandra/cql3/statements/ModificationStatement.java,src/java/org/apache/cassandra/cql3/statements/ModificationStatement.java,MODIFY,649,120
1132,1132,ModificationStatement.java,677230df694752c7ecf6d5459eee60ad7cf45ecf,1,1,2,src/java/org/apache/cassandra/cql3/statements/ModificationStatement.java,src/java/org/apache/cassandra/cql3/statements/ModificationStatement.java,MODIFY,649,120
1133,1133,ModificationStatement.java,3244774572c56400ed96da4d57912779878c16e5,6,7,13,src/java/org/apache/cassandra/cql3/statements/ModificationStatement.java,src/java/org/apache/cassandra/cql3/statements/ModificationStatement.java,MODIFY,648,159
1134,1134,ModificationStatement.java,2cc26eba7a742eb23e95b027bc611c924c233e1e,5,5,10,src/java/org/apache/cassandra/cql3/statements/ModificationStatement.java,src/java/org/apache/cassandra/cql3/statements/ModificationStatement.java,MODIFY,649,120
1135,1135,ModificationStatement.java,89464ead48278f8e3ecfeaeaf9571714978b4f72,11,4,15,src/java/org/apache/cassandra/cql3/statements/ModificationStatement.java,src/java/org/apache/cassandra/cql3/statements/ModificationStatement.java,MODIFY,655,123
1136,1136,ModificationStatement.java,1d2d0749a8b72c4c8cdd5b85b210157e8d7d6a41,12,2,14,src/java/org/apache/cassandra/cql3/statements/ModificationStatement.java,src/java/org/apache/cassandra/cql3/statements/ModificationStatement.java,MODIFY,664,162
1137,1137,ModificationStatement.java,4ed00607df060a3cdcc685c4fc0c1967f62b37f1,10,14,24,src/java/org/apache/cassandra/cql3/statements/ModificationStatement.java,src/java/org/apache/cassandra/cql3/statements/ModificationStatement.java,MODIFY,652,121
1138,1138,ModificationStatement.java,85f2bbfd1c6803977ecc1c2053527363078bce22,3,2,5,src/java/org/apache/cassandra/cql3/statements/ModificationStatement.java,src/java/org/apache/cassandra/cql3/statements/ModificationStatement.java,MODIFY,664,162
1139,1139,ModificationStatement.java,087264f29c309ed0b2a18cc20b79016a05847f1c,0,1,1,src/java/org/apache/cassandra/cql3/statements/ModificationStatement.java,src/java/org/apache/cassandra/cql3/statements/ModificationStatement.java,MODIFY,660,124
1140,1140,ModificationStatement.java,4205011c0fb92bfb6a7456ab620f5d6b40cb9160,4,1,5,src/java/org/apache/cassandra/cql3/statements/ModificationStatement.java,src/java/org/apache/cassandra/cql3/statements/ModificationStatement.java,MODIFY,663,124
1141,1141,ModificationStatement.java,aa83c942a51323d4a38bc023979ba70801c875b3,31,23,54,src/java/org/apache/cassandra/cql3/statements/ModificationStatement.java,src/java/org/apache/cassandra/cql3/statements/ModificationStatement.java,MODIFY,671,124
1142,1142,ModificationStatement.java,9fc1ffb631a5a44bc11b55061288758e39a9d20a,9,6,15,src/java/org/apache/cassandra/cql3/statements/ModificationStatement.java,src/java/org/apache/cassandra/cql3/statements/ModificationStatement.java,MODIFY,667,127
1143,1143,ModificationStatement.java,77f0f68313a4c36bf86363e71f4775e36ccf85bc,4,4,8,src/java/org/apache/cassandra/cql3/statements/ModificationStatement.java,src/java/org/apache/cassandra/cql3/statements/ModificationStatement.java,MODIFY,670,124
1144,1144,ModificationStatement.java,fb606dd41c9f14324749efc1344421237c36a6db,4,0,4,src/java/org/apache/cassandra/cql3/statements/ModificationStatement.java,src/java/org/apache/cassandra/cql3/statements/ModificationStatement.java,MODIFY,669,129
1145,1145,ModificationStatement.java,433f24cb04dbcf74029a918ee73155f78d5f8111,10,5,15,src/java/org/apache/cassandra/cql3/statements/ModificationStatement.java,src/java/org/apache/cassandra/cql3/statements/ModificationStatement.java,MODIFY,673,130
1146,1146,ModificationStatement.java,c510e001481637e1f74d9ad176f8dc3ab7ebd1e3,6,0,6,src/java/org/apache/cassandra/cql3/statements/ModificationStatement.java,src/java/org/apache/cassandra/cql3/statements/ModificationStatement.java,MODIFY,660,164
1147,1147,ModificationStatement.java,ce8c9b559f48e72cb4488e75211be338d28bdb13,12,3,15,src/java/org/apache/cassandra/cql3/statements/ModificationStatement.java,src/java/org/apache/cassandra/cql3/statements/ModificationStatement.java,MODIFY,680,132
1148,1148,ModificationStatement.java,6c29ee84a2f62ccd05c328bbaa0c364eb1a7a821,5,6,11,src/java/org/apache/cassandra/cql3/statements/ModificationStatement.java,src/java/org/apache/cassandra/cql3/statements/ModificationStatement.java,MODIFY,679,132
1149,1149,ModificationStatement.java,b2949439ec62077128103540e42570238520f4ee,1,1,2,src/java/org/apache/cassandra/cql3/statements/ModificationStatement.java,src/java/org/apache/cassandra/cql3/statements/ModificationStatement.java,MODIFY,664,162
1150,1150,ModificationStatement.java,b907dc9689dd04ebae1f765570401d1f20a88ebd,3,3,6,src/java/org/apache/cassandra/cql3/statements/ModificationStatement.java,src/java/org/apache/cassandra/cql3/statements/ModificationStatement.java,MODIFY,679,132
1151,1151,View.java,557bbbccb0eddc9f2ba6431b023b3ded253de056,4,4,8,src/java/org/apache/cassandra/db/view/View.java,src/java/org/apache/cassandra/db/view/View.java,MODIFY,503,109
1152,1152,View.java,83f8ccc6685bf81a5264c3dfa1969ce061d2bc61,13,2,15,src/java/org/apache/cassandra/db/view/View.java,src/java/org/apache/cassandra/db/view/View.java,MODIFY,518,113
1153,1153,View.java,6b7db8a534797d0ca7ebae506b265efd03e679ee,2,1,3,src/java/org/apache/cassandra/db/view/View.java,src/java/org/apache/cassandra/db/view/View.java,MODIFY,518,113
1154,1154,View.java,e2c6341898fa43b0e262ef031f267587050b8d0f,1,1,2,src/java/org/apache/cassandra/db/lifecycle/View.java,src/java/org/apache/cassandra/db/lifecycle/View.java,MODIFY,236,42
1155,1155,View.java,72790dc8e34826b39ac696b03025ae6b7b6beb2b,104,0,104,,src/java/org/apache/cassandra/index/sasi/conf/view/View.java,ADD,70,13
1156,1156,View.java,392866546e6377aafd018c3fcb2e124674a318dc,30,4,34,src/java/org/apache/cassandra/index/sasi/conf/view/View.java,src/java/org/apache/cassandra/index/sasi/conf/view/View.java,MODIFY,89,15
1157,1157,View.java,48815d4a182915e852888cb35273b8e896cea440,2,2,4,src/java/org/apache/cassandra/index/sasi/conf/view/View.java,src/java/org/apache/cassandra/index/sasi/conf/view/View.java,MODIFY,89,15
1158,1158,View.java,9961b6991130ec4bedaf6fdfd8562229b52be7f0,1,1,2,src/java/org/apache/cassandra/db/view/View.java,src/java/org/apache/cassandra/db/view/View.java,MODIFY,518,114
1159,1159,View.java,e017f9494844234fa73848890347f59c622cea40,1,2,3,src/java/org/apache/cassandra/db/view/View.java,src/java/org/apache/cassandra/db/view/View.java,MODIFY,517,114
1160,1160,View.java,86ba227477b9f8595eb610ecaf950cfbc29dd36b,65,564,629,src/java/org/apache/cassandra/db/view/View.java,src/java/org/apache/cassandra/db/view/View.java,MODIFY,172,34
1161,1161,View.java,849a438690aa97a361227781108cc90355dcbcd9,30,8,38,src/java/org/apache/cassandra/db/lifecycle/View.java,src/java/org/apache/cassandra/db/lifecycle/View.java,MODIFY,195,27
1162,1162,View.java,4ed00607df060a3cdcc685c4fc0c1967f62b37f1,2,2,4,src/java/org/apache/cassandra/db/view/View.java,src/java/org/apache/cassandra/db/view/View.java,MODIFY,172,34
1163,1163,View.java,f2251aa41a766bf65363540608909238685a6b1a,0,8,8,src/java/org/apache/cassandra/db/view/View.java,src/java/org/apache/cassandra/db/view/View.java,MODIFY,164,34
1164,1164,View.java,79c5bc314b09e8cbcc353798945f67b409301999,0,3,3,src/java/org/apache/cassandra/db/view/View.java,src/java/org/apache/cassandra/db/view/View.java,MODIFY,164,34
1165,1165,View.java,5b0566a70f373d6eb537c89c0db2a2e224706916,5,5,10,src/java/org/apache/cassandra/db/lifecycle/View.java,src/java/org/apache/cassandra/db/lifecycle/View.java,MODIFY,261,48
1166,1166,View.java,bc23632f201f760147d8bd1fbee68533fc3f6dfa,17,13,30,src/java/org/apache/cassandra/db/lifecycle/View.java,src/java/org/apache/cassandra/db/lifecycle/View.java,MODIFY,262,51
1167,1167,View.java,087264f29c309ed0b2a18cc20b79016a05847f1c,0,2,2,src/java/org/apache/cassandra/db/lifecycle/View.java,src/java/org/apache/cassandra/db/lifecycle/View.java,MODIFY,260,51
1168,1168,View.java,087264f29c309ed0b2a18cc20b79016a05847f1c,0,2,2,src/java/org/apache/cassandra/index/sasi/conf/view/View.java,src/java/org/apache/cassandra/index/sasi/conf/view/View.java,MODIFY,87,15
1169,1169,View.java,904cb5d10e0de1a6ca89249be8c257ed38a80ef0,8,28,36,src/java/org/apache/cassandra/db/lifecycle/View.java,src/java/org/apache/cassandra/db/lifecycle/View.java,MODIFY,244,49
1170,1170,View.java,2f1ab4a4248ac24c890e195cd5714ca54510c19a,5,0,5,src/java/org/apache/cassandra/db/view/View.java,src/java/org/apache/cassandra/db/view/View.java,MODIFY,176,34
