Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no
teste2,org.apache.cassandra.tools,ColumnFamilyStoreMBeanIterator,getCFSMBeans,11,2,2,1366
teste2,org.apache.cassandra.tools,ColumnFamilyStoreMBeanIterator,hasNext,3,1,0,1381
teste2,org.apache.cassandra.tools,ColumnFamilyStoreMBeanIterator,next,3,1,0,1386
teste2,org.apache.cassandra.tools,ColumnFamilyStoreMBeanIterator,remove,3,1,0,1391
teste2,org.apache.cassandra.tools,BootstrapMonitor,BootstrapMonitor,3,1,1,36
teste2,org.apache.cassandra.tools,BootstrapMonitor,awaitCompletion,3,1,0,41
teste2,org.apache.cassandra.tools,BootstrapMonitor,isInterestedIn,3,1,1,46
teste2,org.apache.cassandra.tools,BootstrapMonitor,handleNotificationLost,3,1,2,52
teste2,org.apache.cassandra.tools,BootstrapMonitor,handleConnectionClosed,3,1,2,58
teste2,org.apache.cassandra.tools,BootstrapMonitor,handleConnectionFailed,5,1,2,64
teste2,org.apache.cassandra.tools,BootstrapMonitor,progress,11,3,2,73
teste2,org.apache.cassandra.tools,SSTableLevelResetter,main,50,8,1,39
teste2,org.apache.cassandra.tools,StandaloneSplitter,main,84,20,1,52
teste2,org.apache.cassandra.tools,StandaloneSplitter,isSSTableLargerEnough,3,1,2,180
teste2,org.apache.cassandra.tools,StandaloneSplitter,Options,3,1,1,195
teste2,org.apache.cassandra.tools,StandaloneSplitter,parseArgs,27,4,1,200
teste2,org.apache.cassandra.tools,StandaloneSplitter,errorMsg,5,1,2,238
teste2,org.apache.cassandra.tools,StandaloneSplitter,getCmdLineOptions,8,1,0,245
teste2,org.apache.cassandra.tools,StandaloneSplitter,printUsage,9,1,1,255
teste2,org.apache.cassandra.tools,Options,Options,3,1,1,195
teste2,org.apache.cassandra.tools,Options,parseArgs,27,4,1,200
teste2,org.apache.cassandra.tools,Options,errorMsg,5,1,2,238
teste2,org.apache.cassandra.tools,Options,getCmdLineOptions,8,1,0,245
teste2,org.apache.cassandra.tools,Options,printUsage,9,1,1,255
teste2,org.apache.cassandra.tools,SSTableExpiredBlockers,main,38,7,1,50
teste2,org.apache.cassandra.tools,SSTableExpiredBlockers,checkForExpiredSSTableBlockers,11,5,2,109
teste2,org.apache.cassandra.tools,SSTableExpiredBlockers,formatForExpiryTracing,5,2,1,128
teste2,org.apache.cassandra.tools.nodetool,Join,execute,9,1,1,31
teste2,org.apache.cassandra.tools.nodetool,StatusBinary,execute,3,1,1,28
teste2,org.apache.cassandra.tools.nodetool,SetLoggingLevel,execute,5,1,1,36
teste2,org.apache.cassandra.tools.nodetool,EnableHandoff,execute,3,1,1,28
teste2,org.apache.cassandra.tools.nodetool,EnableHintsForDC,execute,4,1,1,36
teste2,org.apache.cassandra.tools.nodetool,DisableBinary,execute,3,1,1,28
teste2,org.apache.cassandra.tools.nodetool,Status,execute,46,6,1,55
teste2,org.apache.cassandra.tools.nodetool,Status,findMaxAddressLength,8,3,1,126
teste2,org.apache.cassandra.tools.nodetool,Status,printNodesHeader,6,2,2,138
teste2,org.apache.cassandra.tools.nodetool,Status,printNode,23,7,5,149
teste2,org.apache.cassandra.tools.nodetool,Status,getFormat,17,5,2,180
teste2,org.apache.cassandra.tools.nodetool,Stop,execute,4,2,1,43
teste2,org.apache.cassandra.tools.nodetool,GetEndpoints,execute,10,2,1,37
teste2,org.apache.cassandra.tools.nodetool,GetLoggingLevels,execute,4,2,1,30
teste2,org.apache.cassandra.tools.nodetool,RangeKeySample,execute,7,2,1,30
teste2,org.apache.cassandra.tools.nodetool,TopPartitions,execute,48,7,1,55
teste2,org.apache.cassandra.tools.nodetool,TopPartitions,compare,3,1,2,92
teste2,org.apache.cassandra.tools.nodetool,Rebuild,execute,3,1,1,32
teste2,org.apache.cassandra.tools.nodetool,StatusThrift,execute,3,1,1,28
teste2,org.apache.cassandra.tools.nodetool,RebuildIndex,execute,4,1,1,37
teste2,org.apache.cassandra.tools.nodetool,ProxyHistograms,execute,13,2,1,29
teste2,org.apache.cassandra.tools.nodetool,GetStreamThroughput,execute,3,1,1,28
teste2,org.apache.cassandra.tools.nodetool,CompactionHistory,execute,16,3,1,34
teste2,org.apache.cassandra.tools.nodetool,NetStats,execute,54,18,1,41
teste2,org.apache.cassandra.tools.nodetool,Assassinate,execute,8,1,1,35
teste2,org.apache.cassandra.tools.nodetool,DisableHandoff,execute,3,1,1,28
teste2,org.apache.cassandra.tools.nodetool,TruncateHints,execute,4,2,1,33
teste2,org.apache.cassandra.tools.nodetool,SetCompactionThroughput,execute,3,1,1,32
teste2,org.apache.cassandra.tools.nodetool,GetSSTables,execute,10,2,1,36
teste2,org.apache.cassandra.tools.nodetool,DisableThrift,execute,3,1,1,28
teste2,org.apache.cassandra.tools.nodetool,Ring,execute,39,4,1,51
teste2,org.apache.cassandra.tools.nodetool,Ring,compare,3,1,2,65
teste2,org.apache.cassandra.tools.nodetool,Ring,printDc,38,7,6,109
teste2,org.apache.cassandra.tools.nodetool,Info,execute,37,6,1,43
teste2,org.apache.cassandra.tools.nodetool,Info,getOffHeapMemoryUsed,14,2,1,138
teste2,org.apache.cassandra.tools.nodetool,StatusGossip,execute,3,1,1,28
teste2,org.apache.cassandra.tools.nodetool,Compact,execute,12,2,1,39
teste2,org.apache.cassandra.tools.nodetool,Refresh,execute,4,1,1,36
teste2,org.apache.cassandra.tools.nodetool,ListSnapshots,execute,25,4,1,35
teste2,org.apache.cassandra.tools.nodetool,CompactionStats,execute,43,7,1,44
teste2,org.apache.cassandra.tools.nodetool,CompactionStats,addLine,6,2,3,99
teste2,org.apache.cassandra.tools.nodetool,GetTraceProbability,execute,3,1,1,28
teste2,org.apache.cassandra.tools.nodetool,Scrub,execute,15,2,1,51
teste2,org.apache.cassandra.tools.nodetool,RemoveNode,execute,14,3,1,33
teste2,org.apache.cassandra.tools.nodetool,DisableGossip,execute,3,1,1,28
teste2,org.apache.cassandra.tools.nodetool,EnableBackup,execute,3,1,1,28
teste2,org.apache.cassandra.tools.nodetool,TableHistograms,execute,52,10,1,40
teste2,org.apache.cassandra.tools.nodetool,ReplayBatchlog,execute,8,1,1,31
teste2,org.apache.cassandra.tools.nodetool,InvalidateRowCache,execute,3,1,1,28
teste2,org.apache.cassandra.tools.nodetool,StopDaemon,execute,9,1,1,29
teste2,org.apache.cassandra.tools.nodetool,Flush,execute,12,2,1,35
teste2,org.apache.cassandra.tools.nodetool,Cleanup,execute,13,3,1,37
teste2,org.apache.cassandra.tools.nodetool,ResumeHandoff,execute,3,1,1,28
teste2,org.apache.cassandra.tools.nodetool,ClearSnapshot,execute,14,3,1,43
teste2,org.apache.cassandra.tools.nodetool,InvalidateCounterCache,execute,3,1,1,28
teste2,org.apache.cassandra.tools.nodetool,Snapshot,execute,28,6,1,48
teste2,org.apache.cassandra.tools.nodetool,GetCompactionThroughput,execute,3,1,1,28
teste2,org.apache.cassandra.tools.nodetool,StatusHandoff,execute,4,2,1,28
teste2,org.apache.cassandra.tools.nodetool,SetStreamThroughput,execute,3,1,1,32
teste2,org.apache.cassandra.tools.nodetool,InvalidateKeyCache,execute,3,1,1,28
teste2,org.apache.cassandra.tools.nodetool,DescribeRing,execute,12,2,1,35
teste2,org.apache.cassandra.tools.nodetool,HostStat,HostStat,6,1,4,29
teste2,org.apache.cassandra.tools.nodetool,HostStat,ipOrDns,3,1,0,37
teste2,org.apache.cassandra.tools.nodetool,SetHintedHandoffThrottleInKB,execute,3,1,1,32
teste2,org.apache.cassandra.tools.nodetool,EnableThrift,execute,3,1,1,28
teste2,org.apache.cassandra.tools.nodetool,Repair,execute,34,8,1,84
teste2,org.apache.cassandra.tools.nodetool,Drain,execute,8,1,1,31
teste2,org.apache.cassandra.tools.nodetool,SetCacheKeysToSave,execute,4,1,1,39
teste2,org.apache.cassandra.tools.nodetool,EnableBinary,execute,3,1,1,28
teste2,org.apache.cassandra.tools.nodetool,TableStats,execute,121,21,1,52
teste2,org.apache.cassandra.tools.nodetool,TableStats,format,3,1,2,229
teste2,org.apache.cassandra.tools.nodetool,TableStats,OptionFilter,21,5,2,243
teste2,org.apache.cassandra.tools.nodetool,TableStats,isColumnFamilyIncluded,8,4,2,274
teste2,org.apache.cassandra.tools.nodetool,TableStats,verifyKeyspaces,3,3,1,295
teste2,org.apache.cassandra.tools.nodetool,TableStats,verifyColumnFamilies,3,3,0,302
teste2,org.apache.cassandra.tools.nodetool,OptionFilter,OptionFilter,21,5,2,243
teste2,org.apache.cassandra.tools.nodetool,OptionFilter,isColumnFamilyIncluded,8,4,2,274
teste2,org.apache.cassandra.tools.nodetool,OptionFilter,verifyKeyspaces,3,3,1,295
teste2,org.apache.cassandra.tools.nodetool,OptionFilter,verifyColumnFamilies,3,3,0,302
teste2,org.apache.cassandra.tools.nodetool,GossipInfo,execute,3,1,1,28
teste2,org.apache.cassandra.tools.nodetool,BootstrapResume,execute,8,1,1,31
teste2,org.apache.cassandra.tools.nodetool,GetCompactionThreshold,execute,7,1,1,37
teste2,org.apache.cassandra.tools.nodetool,DisableHintsForDC,execute,4,1,1,36
teste2,org.apache.cassandra.tools.nodetool,ResetLocalSchema,execute,8,1,1,30
teste2,org.apache.cassandra.tools.nodetool,SetCacheCapacity,execute,4,1,1,39
teste2,org.apache.cassandra.tools.nodetool,Verify,execute,12,2,1,41
teste2,org.apache.cassandra.tools.nodetool,TpStats,execute,8,3,1,31
teste2,org.apache.cassandra.tools.nodetool,DisableAutoCompaction,execute,12,2,1,36
teste2,org.apache.cassandra.tools.nodetool,SetHostStat,SetHostStat,3,1,1,32
teste2,org.apache.cassandra.tools.nodetool,SetHostStat,size,3,1,0,37
teste2,org.apache.cassandra.tools.nodetool,SetHostStat,iterator,3,1,0,42
teste2,org.apache.cassandra.tools.nodetool,SetHostStat,add,5,1,3,48
teste2,org.apache.cassandra.tools.nodetool,Move,execute,8,1,1,35
teste2,org.apache.cassandra.tools.nodetool,UpgradeSSTable,execute,12,2,1,39
teste2,org.apache.cassandra.tools.nodetool,FailureDetectorInfo,execute,8,2,1,33
teste2,org.apache.cassandra.tools.nodetool,Decommission,execute,11,1,1,28
teste2,org.apache.cassandra.tools.nodetool,PauseHandoff,execute,3,1,1,28
teste2,org.apache.cassandra.tools.nodetool,EnableAutoCompaction,execute,12,2,1,36
teste2,org.apache.cassandra.tools.nodetool,ReloadTriggers,execute,3,1,1,28
teste2,org.apache.cassandra.tools.nodetool,GcStats,execute,7,1,1,28
teste2,org.apache.cassandra.tools.nodetool,StatusBackup,execute,3,1,1,28
teste2,org.apache.cassandra.tools.nodetool,DescribeCluster,execute,11,2,1,32
teste2,org.apache.cassandra.tools.nodetool,SetCompactionThreshold,execute,9,1,1,37
teste2,org.apache.cassandra.tools.nodetool,Version,execute,3,1,1,28
teste2,org.apache.cassandra.tools.nodetool,SetTraceProbability,execute,4,1,1,33
teste2,org.apache.cassandra.tools.nodetool,EnableGossip,execute,3,1,1,28
teste2,org.apache.cassandra.tools.nodetool,DisableBackup,execute,3,1,1,28
teste2,org.apache.cassandra.net,IAsyncCallbackWithFailure,onFailure,0,1,1,25
teste2,org.apache.cassandra.net,MessagingService,deserialize,3,1,2,277
teste2,org.apache.cassandra.net,MessagingService,serialize,3,1,3,282
teste2,org.apache.cassandra.net,MessagingService,serializedSize,3,1,2,287
teste2,org.apache.cassandra.net,MessagingService,DroppedMessages,5,1,1,328
teste2,org.apache.cassandra.net,MessagingService,addMessageSink,3,1,1,347
teste2,org.apache.cassandra.net,MessagingService,clearMessageSinks,3,1,0,352
teste2,org.apache.cassandra.net,MessagingService,instance,3,1,0,362
teste2,org.apache.cassandra.net,MessagingService,test,3,1,0,372
teste2,org.apache.cassandra.net,MessagingService,MessagingService,46,6,1,377
teste2,org.apache.cassandra.net,MessagingService,run,3,1,0,388
teste2,org.apache.cassandra.net,MessagingService,apply,19,3,1,398
teste2,org.apache.cassandra.net,MessagingService,run,3,1,0,407
teste2,org.apache.cassandra.net,MessagingService,maybeAddLatency,3,2,3,440
teste2,org.apache.cassandra.net,MessagingService,addLatency,3,2,2,453
teste2,org.apache.cassandra.net,MessagingService,convict,4,1,1,459
teste2,org.apache.cassandra.net,MessagingService,listen,9,2,1,468
teste2,org.apache.cassandra.net,MessagingService,getServerSockets,46,5,1,485
teste2,org.apache.cassandra.net,MessagingService,waitUntilListening,8,1,0,551
teste2,org.apache.cassandra.net,MessagingService,isListening,3,1,0,563
teste2,org.apache.cassandra.net,MessagingService,destroyConnectionPool,6,2,1,568
teste2,org.apache.cassandra.net,MessagingService,getConnectionPool,11,3,1,577
teste2,org.apache.cassandra.net,MessagingService,getConnection,3,1,2,594
teste2,org.apache.cassandra.net,MessagingService,registerVerbHandlers,4,1,2,599
teste2,org.apache.cassandra.net,MessagingService,getVerbHandler,3,1,1,612
teste2,org.apache.cassandra.net,MessagingService,addCallback,7,1,5,624
teste2,org.apache.cassandra.net,MessagingService,addCallback,7,1,6,633
teste2,org.apache.cassandra.net,MessagingService,nextId,3,1,0,659
teste2,org.apache.cassandra.net,MessagingService,sendRR,3,1,3,664
teste2,org.apache.cassandra.net,MessagingService,sendRRWithFailure,3,1,3,669
teste2,org.apache.cassandra.net,MessagingService,sendRR,5,1,5,674
teste2,org.apache.cassandra.net,MessagingService,sendRR,5,1,4,692
teste2,org.apache.cassandra.net,MessagingService,sendOneWay,3,1,2,714
teste2,org.apache.cassandra.net,MessagingService,sendReply,3,1,3,719
teste2,org.apache.cassandra.net,MessagingService,sendOneWay,7,5,3,724
teste2,org.apache.cassandra.net,MessagingService,sendRR,5,1,2,751
teste2,org.apache.cassandra.net,MessagingService,register,3,1,1,758
teste2,org.apache.cassandra.net,MessagingService,clearCallbacksUnsafe,3,1,0,763
teste2,org.apache.cassandra.net,MessagingService,shutdown,16,2,0,768
teste2,org.apache.cassandra.net,MessagingService,receive,9,4,4,800
teste2,org.apache.cassandra.net,MessagingService,setCallbackForTests,3,1,2,818
teste2,org.apache.cassandra.net,MessagingService,getRegisteredCallback,3,1,1,823
teste2,org.apache.cassandra.net,MessagingService,removeRegisteredCallback,3,1,1,828
teste2,org.apache.cassandra.net,MessagingService,getRegisteredCallbackAge,3,1,1,833
teste2,org.apache.cassandra.net,MessagingService,validateMagic,3,2,1,841
teste2,org.apache.cassandra.net,MessagingService,getBits,3,1,3,847
teste2,org.apache.cassandra.net,MessagingService,areAllNodesAtLeast22,3,1,0,852
teste2,org.apache.cassandra.net,MessagingService,areAllNodesAtLeast30,3,1,0,857
teste2,org.apache.cassandra.net,MessagingService,setVersion,8,4,2,862
teste2,org.apache.cassandra.net,MessagingService,resetVersion,5,2,1,883
teste2,org.apache.cassandra.net,MessagingService,refreshAllNodeMinVersions,15,4,0,891
teste2,org.apache.cassandra.net,MessagingService,getVersion,8,2,1,912
teste2,org.apache.cassandra.net,MessagingService,getVersion,3,1,1,925
teste2,org.apache.cassandra.net,MessagingService,getRawVersion,5,2,1,930
teste2,org.apache.cassandra.net,MessagingService,knowsVersion,3,1,1,938
teste2,org.apache.cassandra.net,MessagingService,incrementDroppedMessages,3,1,1,943
teste2,org.apache.cassandra.net,MessagingService,incrementDroppedMessages,4,1,2,948
teste2,org.apache.cassandra.net,MessagingService,incrementDroppedMessages,5,2,2,954
teste2,org.apache.cassandra.net,MessagingService,logDroppedMessages,5,3,0,963
teste2,org.apache.cassandra.net,MessagingService,getDroppedMessagesLogs,13,3,0,973
teste2,org.apache.cassandra.net,MessagingService,SocketThread,4,1,2,1001
teste2,org.apache.cassandra.net,MessagingService,run,38,3,0,1007
teste2,org.apache.cassandra.net,MessagingService,close,12,2,0,1060
teste2,org.apache.cassandra.net,MessagingService,authenticate,3,1,1,1079
teste2,org.apache.cassandra.net,MessagingService,handleIOException,3,2,1,1085
teste2,org.apache.cassandra.net,MessagingService,getLargeMessagePendingTasks,5,2,0,1093
teste2,org.apache.cassandra.net,MessagingService,getLargeMessagePendingTasks,4,1,1,1101
teste2,org.apache.cassandra.net,MessagingService,getLargeMessageCompletedTasks,5,2,0,1107
teste2,org.apache.cassandra.net,MessagingService,getLargeMessageDroppedTasks,5,2,0,1115
teste2,org.apache.cassandra.net,MessagingService,getSmallMessagePendingTasks,5,2,0,1123
teste2,org.apache.cassandra.net,MessagingService,getSmallMessageCompletedTasks,5,2,0,1131
teste2,org.apache.cassandra.net,MessagingService,getSmallMessageDroppedTasks,5,2,0,1139
teste2,org.apache.cassandra.net,MessagingService,getGossipMessagePendingTasks,5,2,0,1147
teste2,org.apache.cassandra.net,MessagingService,getGossipMessageCompletedTasks,5,2,0,1155
teste2,org.apache.cassandra.net,MessagingService,getGossipMessageDroppedTasks,5,2,0,1163
teste2,org.apache.cassandra.net,MessagingService,getDroppedMessages,5,2,0,1171
teste2,org.apache.cassandra.net,MessagingService,getTotalTimeouts,3,1,0,1180
teste2,org.apache.cassandra.net,MessagingService,getTimeoutsPerHost,9,2,0,1185
teste2,org.apache.cassandra.net,MessagingService,globalPartitioner,3,1,0,1197
teste2,org.apache.cassandra.net,MessagingService,validatePartitioner,3,2,1,1202
teste2,org.apache.cassandra.net,MessagingService,validatePartitioner,3,2,1,1208
teste2,org.apache.cassandra.net,CallbackDeterminedSerializer,deserialize,3,1,2,277
teste2,org.apache.cassandra.net,CallbackDeterminedSerializer,serialize,3,1,3,282
teste2,org.apache.cassandra.net,CallbackDeterminedSerializer,serializedSize,3,1,2,287
teste2,org.apache.cassandra.net,DroppedMessages,DroppedMessages,5,1,1,328
teste2,org.apache.cassandra.net,SocketThread,SocketThread,4,1,2,1001
teste2,org.apache.cassandra.net,SocketThread,run,38,3,0,1007
teste2,org.apache.cassandra.net,SocketThread,close,12,2,0,1060
teste2,org.apache.cassandra.net,SocketThread,authenticate,3,1,1,1079
teste2,org.apache.cassandra.net,IAsyncCallback,apply,3,1,1,36
teste2,org.apache.cassandra.net,IAsyncCallback,response,0,1,1,42
teste2,org.apache.cassandra.net,IAsyncCallback,isLatencyForSnitch,0,1,0,47
teste2,org.apache.cassandra.net,MessageIn,MessageIn,7,1,5,45
teste2,org.apache.cassandra.net,MessageIn,create,3,1,5,54
teste2,org.apache.cassandra.net,MessageIn,read,32,6,3,59
teste2,org.apache.cassandra.net,MessageIn,getMessageType,3,1,0,102
teste2,org.apache.cassandra.net,MessageIn,doCallbackOnFailure,3,1,0,107
teste2,org.apache.cassandra.net,MessageIn,isFailureResponse,3,1,0,112
teste2,org.apache.cassandra.net,MessageIn,getTimeout,3,1,0,117
teste2,org.apache.cassandra.net,MessageIn,toString,5,1,0,122
teste2,org.apache.cassandra.net,IVerbHandler,doVerb,0,1,2,30
teste2,org.apache.cassandra.net,MessagingServiceMBean,getLargeMessagePendingTasks,0,1,0,31
teste2,org.apache.cassandra.net,MessagingServiceMBean,getLargeMessageCompletedTasks,0,1,0,36
teste2,org.apache.cassandra.net,MessagingServiceMBean,getLargeMessageDroppedTasks,0,1,0,41
teste2,org.apache.cassandra.net,MessagingServiceMBean,getSmallMessagePendingTasks,0,1,0,46
teste2,org.apache.cassandra.net,MessagingServiceMBean,getSmallMessageCompletedTasks,0,1,0,51
teste2,org.apache.cassandra.net,MessagingServiceMBean,getSmallMessageDroppedTasks,0,1,0,56
teste2,org.apache.cassandra.net,MessagingServiceMBean,getGossipMessagePendingTasks,0,1,0,61
teste2,org.apache.cassandra.net,MessagingServiceMBean,getGossipMessageCompletedTasks,0,1,0,66
teste2,org.apache.cassandra.net,MessagingServiceMBean,getGossipMessageDroppedTasks,0,1,0,71
teste2,org.apache.cassandra.net,MessagingServiceMBean,getDroppedMessages,0,1,0,76
teste2,org.apache.cassandra.net,MessagingServiceMBean,getTotalTimeouts,0,1,0,81
teste2,org.apache.cassandra.net,MessagingServiceMBean,getTimeoutsPerHost,0,1,0,86
teste2,org.apache.cassandra.net,MessagingServiceMBean,getVersion,0,1,1,91
teste2,org.apache.cassandra.net,WriteCallbackInfo,WriteCallbackInfo,5,1,6,34
teste2,org.apache.cassandra.net,WriteCallbackInfo,shouldHint,3,1,0,46
teste2,org.apache.cassandra.net,WriteCallbackInfo,mutation,3,1,0,51
teste2,org.apache.cassandra.net,WriteCallbackInfo,getMutation,4,1,1,56
teste2,org.apache.cassandra.net,WriteCallbackInfo,shouldHint,3,1,3,63
teste2,org.apache.cassandra.net,MessageDeliveryTask,MessageDeliveryTask,7,1,4,38
teste2,org.apache.cassandra.net,MessageDeliveryTask,run,28,4,0,47
teste2,org.apache.cassandra.net,MessageDeliveryTask,handleFailure,6,2,1,88
teste2,org.apache.cassandra.net,ResponseVerbHandler,doVerb,19,3,2,31
teste2,org.apache.cassandra.net,OutboundTcpConnectionPool,OutboundTcpConnectionPool,8,1,1,53
teste2,org.apache.cassandra.net,OutboundTcpConnectionPool,getConnection,4,2,1,64
teste2,org.apache.cassandra.net,OutboundTcpConnectionPool,reset,3,2,0,77
teste2,org.apache.cassandra.net,OutboundTcpConnectionPool,resetToNewerVersion,5,3,1,83
teste2,org.apache.cassandra.net,OutboundTcpConnectionPool,reset,7,2,1,92
teste2,org.apache.cassandra.net,OutboundTcpConnectionPool,getTimeouts,3,1,0,109
teste2,org.apache.cassandra.net,OutboundTcpConnectionPool,incrementTimeout,3,1,0,115
teste2,org.apache.cassandra.net,OutboundTcpConnectionPool,newSocket,3,1,0,120
teste2,org.apache.cassandra.net,OutboundTcpConnectionPool,newSocket,11,4,1,125
teste2,org.apache.cassandra.net,OutboundTcpConnectionPool,endPoint,4,2,0,144
teste2,org.apache.cassandra.net,OutboundTcpConnectionPool,isEncryptedChannel,16,7,1,151
teste2,org.apache.cassandra.net,OutboundTcpConnectionPool,start,7,1,0,174
teste2,org.apache.cassandra.net,OutboundTcpConnectionPool,waitForStarted,12,4,0,185
teste2,org.apache.cassandra.net,OutboundTcpConnectionPool,close,6,4,0,205
teste2,org.apache.cassandra.net,OutboundTcpConnection,newCoalescingStrategy,3,1,1,82
teste2,org.apache.cassandra.net,OutboundTcpConnection,OutboundTcpConnection,5,1,1,137
teste2,org.apache.cassandra.net,OutboundTcpConnection,isLocalDC,5,1,1,144
teste2,org.apache.cassandra.net,OutboundTcpConnection,enqueue,9,2,2,151
teste2,org.apache.cassandra.net,OutboundTcpConnection,closeSocket,5,1,1,165
teste2,org.apache.cassandra.net,OutboundTcpConnection,softCloseSocket,3,1,0,172
teste2,org.apache.cassandra.net,OutboundTcpConnection,getTargetVersion,3,1,0,177
teste2,org.apache.cassandra.net,OutboundTcpConnection,run,33,7,0,182
teste2,org.apache.cassandra.net,OutboundTcpConnection,getPendingMessages,3,1,0,239
teste2,org.apache.cassandra.net,OutboundTcpConnection,getCompletedMesssages,3,1,0,244
teste2,org.apache.cassandra.net,OutboundTcpConnection,getDroppedMessages,3,1,0,249
teste2,org.apache.cassandra.net,OutboundTcpConnection,shouldCompressConnection,3,1,0,254
teste2,org.apache.cassandra.net,OutboundTcpConnection,writeConnected,40,8,2,261
teste2,org.apache.cassandra.net,OutboundTcpConnection,writeInternal,7,2,3,323
teste2,org.apache.cassandra.net,OutboundTcpConnection,writeHeader,6,2,3,338
teste2,org.apache.cassandra.net,OutboundTcpConnection,disconnect,12,3,0,353
teste2,org.apache.cassandra.net,OutboundTcpConnection,connect,72,12,0,371
teste2,org.apache.cassandra.net,OutboundTcpConnection,handshakeVersion,28,2,1,483
teste2,org.apache.cassandra.net,OutboundTcpConnection,run,14,2,0,489
teste2,org.apache.cassandra.net,OutboundTcpConnection,expireMessages,10,4,0,524
teste2,org.apache.cassandra.net,OutboundTcpConnection,QueuedMessage,6,1,2,547
teste2,org.apache.cassandra.net,OutboundTcpConnection,isTimedOut,3,1,2,555
teste2,org.apache.cassandra.net,OutboundTcpConnection,shouldRetry,3,1,0,561
teste2,org.apache.cassandra.net,OutboundTcpConnection,timestampNanos,3,1,0,566
teste2,org.apache.cassandra.net,OutboundTcpConnection,RetriedQueuedMessage,3,1,1,574
teste2,org.apache.cassandra.net,OutboundTcpConnection,shouldRetry,3,1,0,579
teste2,org.apache.cassandra.net,QueuedMessage,QueuedMessage,6,1,2,547
teste2,org.apache.cassandra.net,QueuedMessage,isTimedOut,3,1,2,555
teste2,org.apache.cassandra.net,QueuedMessage,shouldRetry,3,1,0,561
teste2,org.apache.cassandra.net,QueuedMessage,timestampNanos,3,1,0,566
teste2,org.apache.cassandra.net,RetriedQueuedMessage,RetriedQueuedMessage,3,1,1,574
teste2,org.apache.cassandra.net,RetriedQueuedMessage,shouldRetry,3,1,0,579
teste2,org.apache.cassandra.net,CompactEndpointSerializationHelper,serialize,5,1,2,27
teste2,org.apache.cassandra.net,CompactEndpointSerializationHelper,deserialize,5,1,1,34
teste2,org.apache.cassandra.net,CompactEndpointSerializationHelper,serializedSize,5,2,1,41
teste2,org.apache.cassandra.net,IMessageSink,allowOutgoingMessage,0,1,3,24
teste2,org.apache.cassandra.net,IMessageSink,allowIncomingMessage,0,1,2,31
teste2,org.apache.cassandra.net,AsyncOneResponse,get,26,4,2,33
teste2,org.apache.cassandra.net,AsyncOneResponse,response,7,2,1,69
teste2,org.apache.cassandra.net,AsyncOneResponse,isLatencyForSnitch,3,1,0,79
teste2,org.apache.cassandra.net,MessageOut,MessageOut,3,1,1,53
teste2,org.apache.cassandra.net,MessageOut,MessageOut,3,1,3,58
teste2,org.apache.cassandra.net,MessageOut,MessageOut,3,1,4,69
teste2,org.apache.cassandra.net,MessageOut,MessageOut,7,1,5,74
teste2,org.apache.cassandra.net,MessageOut,withParameter,5,1,2,84
teste2,org.apache.cassandra.net,MessageOut,getStage,3,1,0,91
teste2,org.apache.cassandra.net,MessageOut,getTimeout,3,1,0,96
teste2,org.apache.cassandra.net,MessageOut,toString,5,1,0,101
teste2,org.apache.cassandra.net,MessageOut,serialize,14,3,2,108
teste2,org.apache.cassandra.net,MessageOut,serializedSize,15,2,1,128
teste2,org.apache.cassandra.net,MessageOut,payloadSize,10,3,1,148
teste2,org.apache.cassandra.net,IncomingTcpConnection,IncomingTcpConnection,15,2,4,57
teste2,org.apache.cassandra.net,IncomingTcpConnection,run,18,2,0,77
teste2,org.apache.cassandra.net,IncomingTcpConnection,close,13,2,0,113
teste2,org.apache.cassandra.net,IncomingTcpConnection,receiveMessages,30,4,0,133
teste2,org.apache.cassandra.net,IncomingTcpConnection,receiveMessage,24,5,2,180
teste2,org.apache.cassandra.net,IncomingStreamingConnection,IncomingStreamingConnection,6,1,3,45
teste2,org.apache.cassandra.net,IncomingStreamingConnection,run,12,2,0,53
teste2,org.apache.cassandra.net,IncomingStreamingConnection,close,13,2,0,79
teste2,org.apache.cassandra.net,CallbackInfo,CallbackInfo,6,1,4,36
teste2,org.apache.cassandra.net,CallbackInfo,shouldHint,3,1,0,52
teste2,org.apache.cassandra.net,CallbackInfo,isFailureCallback,3,1,0,57
teste2,org.apache.cassandra.net,CallbackInfo,toString,3,1,0,62
teste2,org.apache.cassandra.transport,Message,extractFromVersion,3,1,1,74
teste2,org.apache.cassandra.transport,Message,addToVersion,3,1,1,79
teste2,org.apache.cassandra.transport,Message,Type,5,1,3,124
teste2,org.apache.cassandra.transport,Message,fromOpcode,7,4,2,131
teste2,org.apache.cassandra.transport,Message,Message,3,1,1,154
teste2,org.apache.cassandra.transport,Message,attach,3,1,1,159
teste2,org.apache.cassandra.transport,Message,connection,3,1,0,164
teste2,org.apache.cassandra.transport,Message,setStreamId,4,1,1,169
teste2,org.apache.cassandra.transport,Message,getStreamId,3,1,0,175
teste2,org.apache.cassandra.transport,Message,setSourceFrame,3,1,1,180
teste2,org.apache.cassandra.transport,Message,getSourceFrame,3,1,0,185
teste2,org.apache.cassandra.transport,Message,getCustomPayload,3,1,0,190
teste2,org.apache.cassandra.transport,Message,setCustomPayload,3,1,1,195
