Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no
v-3-11-11,org.apache.cassandra.utils,FBUtilities,waitOnFuture,11,1,1,434
v-3-11-11,org.apache.cassandra.utils,FBUtilities,waitOnFutures,3,2,2,450
v-3-11-11,org.apache.cassandra.utils,FBUtilities,waitOnFirstFuture,3,1,1,456
v-3-11-11,org.apache.cassandra.utils,FBUtilities,waitOnFirstFuture,19,4,2,460
v-3-11-11,org.apache.cassandra.utils,FBUtilities,newPartitioner,7,1,1,491
v-3-11-11,org.apache.cassandra.utils,FBUtilities,newPartitioner,3,1,1,506
v-3-11-11,org.apache.cassandra.utils,FBUtilities,newPartitioner,8,3,2,511
v-3-11-11,org.apache.cassandra.utils,FBUtilities,newAuthorizer,4,2,1,525
v-3-11-11,org.apache.cassandra.utils,FBUtilities,newAuthenticator,4,2,1,532
v-3-11-11,org.apache.cassandra.utils,FBUtilities,newRoleManager,4,2,1,539
v-3-11-11,org.apache.cassandra.utils,FBUtilities,classForName,8,1,2,546
v-3-11-11,org.apache.cassandra.utils,FBUtilities,instanceOrConstruct,10,1,2,564
v-3-11-11,org.apache.cassandra.utils,FBUtilities,construct,4,1,2,585
v-3-11-11,org.apache.cassandra.utils,FBUtilities,construct,15,2,3,597
v-3-11-11,org.apache.cassandra.utils,FBUtilities,singleton,5,1,2,620
v-3-11-11,org.apache.cassandra.utils,FBUtilities,emptySortedSet,3,1,1,627
v-3-11-11,org.apache.cassandra.utils,FBUtilities,toString,5,2,1,632
v-3-11-11,org.apache.cassandra.utils,FBUtilities,getProtectedField,10,1,2,648
v-3-11-11,org.apache.cassandra.utils,FBUtilities,closeableIterator,3,1,1,668
v-3-11-11,org.apache.cassandra.utils,FBUtilities,fromJsonMap,8,1,1,673
v-3-11-11,org.apache.cassandra.utils,FBUtilities,fromJsonList,8,1,1,685
v-3-11-11,org.apache.cassandra.utils,FBUtilities,json,8,1,1,697
v-3-11-11,org.apache.cassandra.utils,FBUtilities,prettyPrintMemory,3,1,1,709
v-3-11-11,org.apache.cassandra.utils,FBUtilities,prettyPrintMemory,5,3,2,714
v-3-11-11,org.apache.cassandra.utils,FBUtilities,prettyPrintMemoryPerSecond,5,3,1,723
v-3-11-11,org.apache.cassandra.utils,FBUtilities,prettyPrintMemoryPerSecond,5,2,2,732
v-3-11-11,org.apache.cassandra.utils,FBUtilities,exec,19,4,1,743
v-3-11-11,org.apache.cassandra.utils,FBUtilities,updateChecksumInt,6,1,2,777
v-3-11-11,org.apache.cassandra.utils,FBUtilities,updateChecksum,7,1,4,785
v-3-11-11,org.apache.cassandra.utils,FBUtilities,updateChecksum,5,1,2,801
v-3-11-11,org.apache.cassandra.utils,FBUtilities,abs,4,1,1,813
v-3-11-11,org.apache.cassandra.utils,FBUtilities,WrappedCloseableIterator,3,1,1,823
v-3-11-11,org.apache.cassandra.utils,FBUtilities,computeNext,4,2,0,828
v-3-11-11,org.apache.cassandra.utils,FBUtilities,close,2,1,0,835
v-3-11-11,org.apache.cassandra.utils,FBUtilities,serialize,11,1,3,838
v-3-11-11,org.apache.cassandra.utils,FBUtilities,copy,14,5,3,857
v-3-11-11,org.apache.cassandra.utils,FBUtilities,getToolsOutputDirectory,5,1,0,877
v-3-11-11,org.apache.cassandra.utils,FBUtilities,updateWithShort,4,1,2,884
v-3-11-11,org.apache.cassandra.utils,FBUtilities,updateWithByte,3,1,2,890
v-3-11-11,org.apache.cassandra.utils,FBUtilities,updateWithInt,6,1,2,895
v-3-11-11,org.apache.cassandra.utils,FBUtilities,updateWithLong,10,1,2,903
v-3-11-11,org.apache.cassandra.utils,FBUtilities,updateWithBoolean,3,1,2,915
v-3-11-11,org.apache.cassandra.utils,FBUtilities,closeAll,13,4,1,920
v-3-11-11,org.apache.cassandra.utils,FBUtilities,toWriteUTFBytes,12,1,1,941
v-3-11-11,org.apache.cassandra.utils,FBUtilities,sleepQuietly,8,1,1,957
v-3-11-11,org.apache.cassandra.utils,FBUtilities,align,3,1,2,969
v-3-11-11,org.apache.cassandra.utils,FBUtilities,reset,5,1,0,974
v-3-11-11,org.apache.cassandra.utils,WrappedCloseableIterator,WrappedCloseableIterator,3,1,1,823
v-3-11-11,org.apache.cassandra.utils,WrappedCloseableIterator,computeNext,4,2,0,828
v-3-11-11,org.apache.cassandra.utils,WrappedCloseableIterator,close,2,1,0,835
v-3-11-11,org.apache.cassandra.utils,IMergeIterator,iterators,0,1,0,25
v-3-11-11,org.apache.cassandra.utils,CassandraVersion,CassandraVersion,17,2,1,52
v-3-11-11,org.apache.cassandra.utils,CassandraVersion,parseIdentifiers,8,3,2,84
v-3-11-11,org.apache.cassandra.utils,CassandraVersion,compareTo,11,8,1,97
v-3-11-11,org.apache.cassandra.utils,CassandraVersion,is30,3,1,0,121
v-3-11-11,org.apache.cassandra.utils,CassandraVersion,findSupportingVersion,6,3,1,126
v-3-11-11,org.apache.cassandra.utils,CassandraVersion,isSupportedBy,3,1,1,148
v-3-11-11,org.apache.cassandra.utils,CassandraVersion,compareIdentifiers,21,11,3,153
v-3-11-11,org.apache.cassandra.utils,CassandraVersion,tryParseInt,8,1,1,193
v-3-11-11,org.apache.cassandra.utils,CassandraVersion,equals,5,2,1,205
v-3-11-11,org.apache.cassandra.utils,CassandraVersion,hashCode,3,1,0,218
v-3-11-11,org.apache.cassandra.utils,CassandraVersion,toString,7,3,0,224
v-3-11-11,org.apache.cassandra.utils,Architecture,Architecture,2,1,0,42
v-3-11-11,org.apache.cassandra.utils,DiagnosticSnapshotService,DiagnosticSnapshotService,3,1,1,70
v-3-11-11,org.apache.cassandra.utils,DiagnosticSnapshotService,duplicateRows,3,1,2,83
v-3-11-11,org.apache.cassandra.utils,DiagnosticSnapshotService,isDiagnosticSnapshotRequest,3,1,1,88
v-3-11-11,org.apache.cassandra.utils,DiagnosticSnapshotService,snapshot,4,1,2,93
v-3-11-11,org.apache.cassandra.utils,DiagnosticSnapshotService,getSnapshotName,3,1,1,99
v-3-11-11,org.apache.cassandra.utils,DiagnosticSnapshotService,shutdownAndWait,3,1,2,104
v-3-11-11,org.apache.cassandra.utils,DiagnosticSnapshotService,maybeTriggerSnapshot,13,3,3,110
v-3-11-11,org.apache.cassandra.utils,DiagnosticSnapshotService,maybeSnapshot,3,1,2,131
v-3-11-11,org.apache.cassandra.utils,DiagnosticSnapshotService,DiagnosticSnapshotTask,4,1,2,141
v-3-11-11,org.apache.cassandra.utils,DiagnosticSnapshotService,run,19,3,0,147
v-3-11-11,org.apache.cassandra.utils,DiagnosticSnapshotTask,DiagnosticSnapshotTask,4,1,2,141
v-3-11-11,org.apache.cassandra.utils,DiagnosticSnapshotTask,run,19,3,0,147
v-3-11-11,org.apache.cassandra.utils,StatusLogger,log,28,5,0,42
v-3-11-11,org.apache.cassandra.utils,JMXServerUtils,createJMXServer,22,3,2,59
v-3-11-11,org.apache.cassandra.utils,JMXServerUtils,configureJmxAuthentication,17,4,0,134
v-3-11-11,org.apache.cassandra.utils,JMXServerUtils,configureJmxAuthorization,16,3,1,172
v-3-11-11,org.apache.cassandra.utils,JMXServerUtils,configureJmxSocketFactories,28,5,2,199
v-3-11-11,org.apache.cassandra.utils,JMXServerUtils,logJmxServiceUrl,12,2,2,237
v-3-11-11,org.apache.cassandra.utils,JMXServerUtils,logJmxSslConfig,3,1,1,256
v-3-11-11,org.apache.cassandra.utils,JMXServerUtils,JMXPluggableAuthenticatorWrapper,3,1,1,271
v-3-11-11,org.apache.cassandra.utils,JMXServerUtils,authenticate,4,1,1,276
v-3-11-11,org.apache.cassandra.utils,JMXServerUtils,JmxRegistry,4,1,4,291
v-3-11-11,org.apache.cassandra.utils,JMXServerUtils,lookup,3,1,1,299
v-3-11-11,org.apache.cassandra.utils,JMXServerUtils,bind,2,1,2,304
v-3-11-11,org.apache.cassandra.utils,JMXServerUtils,unbind,2,1,1,308
v-3-11-11,org.apache.cassandra.utils,JMXServerUtils,rebind,2,1,2,312
v-3-11-11,org.apache.cassandra.utils,JMXServerUtils,list,3,1,0,316
v-3-11-11,org.apache.cassandra.utils,JMXServerUtils,setRemoteServerStub,3,1,1,321
v-3-11-11,org.apache.cassandra.utils,JMXPluggableAuthenticatorWrapper,JMXPluggableAuthenticatorWrapper,3,1,1,271
v-3-11-11,org.apache.cassandra.utils,JMXPluggableAuthenticatorWrapper,authenticate,4,1,1,276
v-3-11-11,org.apache.cassandra.utils,JmxRegistry,JmxRegistry,4,1,4,291
v-3-11-11,org.apache.cassandra.utils,JmxRegistry,lookup,3,1,1,299
v-3-11-11,org.apache.cassandra.utils,JmxRegistry,bind,2,1,2,304
v-3-11-11,org.apache.cassandra.utils,JmxRegistry,unbind,2,1,1,308
v-3-11-11,org.apache.cassandra.utils,JmxRegistry,rebind,2,1,2,312
v-3-11-11,org.apache.cassandra.utils,JmxRegistry,list,3,1,0,316
v-3-11-11,org.apache.cassandra.utils,JmxRegistry,setRemoteServerStub,3,1,1,321
v-3-11-11,org.apache.cassandra.utils,CloseableIterator,close,0,1,0,25
v-3-11-11,org.apache.cassandra.utils,CounterId,localId,3,1,0,38
v-3-11-11,org.apache.cassandra.utils,CounterId,getLocalId,3,1,0,43
v-3-11-11,org.apache.cassandra.utils,CounterId,fromInt,4,1,1,48
v-3-11-11,org.apache.cassandra.utils,CounterId,wrap,3,1,1,64
v-3-11-11,org.apache.cassandra.utils,CounterId,wrap,6,1,2,69
v-3-11-11,org.apache.cassandra.utils,CounterId,CounterId,4,2,1,77
v-3-11-11,org.apache.cassandra.utils,CounterId,generate,3,1,0,85
v-3-11-11,org.apache.cassandra.utils,CounterId,bytes,3,1,0,94
v-3-11-11,org.apache.cassandra.utils,CounterId,isLocalId,3,1,0,99
v-3-11-11,org.apache.cassandra.utils,CounterId,compareTo,3,1,1,104
v-3-11-11,org.apache.cassandra.utils,CounterId,toString,3,1,0,109
v-3-11-11,org.apache.cassandra.utils,CounterId,equals,6,3,1,115
v-3-11-11,org.apache.cassandra.utils,CounterId,hashCode,3,1,0,127
v-3-11-11,org.apache.cassandra.utils,CounterId,LocalCounterIdHolder,3,1,0,137
v-3-11-11,org.apache.cassandra.utils,CounterId,get,3,1,0,142
v-3-11-11,org.apache.cassandra.utils,LocalCounterIdHolder,LocalCounterIdHolder,3,1,0,137
v-3-11-11,org.apache.cassandra.utils,LocalCounterIdHolder,get,3,1,0,142
v-3-11-11,org.apache.cassandra.utils,GuidGenerator,guid,10,3,0,47
v-3-11-11,org.apache.cassandra.utils,GuidGenerator,guidToString,9,3,1,62
v-3-11-11,org.apache.cassandra.utils,GuidGenerator,guidAsBytes,7,1,3,75
v-3-11-11,org.apache.cassandra.utils,GuidGenerator,guidAsBytes,3,1,0,89
v-3-11-11,org.apache.cassandra.utils,GuidGenerator,convertToStandardFormat,6,1,1,99
v-3-11-11,org.apache.cassandra.utils,SearchIterator,next,0,1,1,22
v-3-11-11,org.apache.cassandra.utils,NoSpamLogger,nanoTime,0,1,0,53
v-3-11-11,org.apache.cassandra.utils,NoSpamLogger,nanoTime,3,1,0,59
v-3-11-11,org.apache.cassandra.utils,NoSpamLogger,NoSpamLogStatement,4,1,2,72
v-3-11-11,org.apache.cassandra.utils,NoSpamLogger,shouldLog,4,1,1,78
v-3-11-11,org.apache.cassandra.utils,NoSpamLogger,log,17,5,3,84
v-3-11-11,org.apache.cassandra.utils,NoSpamLogger,info,3,1,2,105
v-3-11-11,org.apache.cassandra.utils,NoSpamLogger,info,3,1,1,110
v-3-11-11,org.apache.cassandra.utils,NoSpamLogger,warn,3,1,2,115
v-3-11-11,org.apache.cassandra.utils,NoSpamLogger,warn,3,1,1,120
v-3-11-11,org.apache.cassandra.utils,NoSpamLogger,error,3,1,2,125
v-3-11-11,org.apache.cassandra.utils,NoSpamLogger,error,3,1,1,130
v-3-11-11,org.apache.cassandra.utils,NoSpamLogger,clearWrappedLoggersForTest,3,1,0,138
v-3-11-11,org.apache.cassandra.utils,NoSpamLogger,getLogger,9,3,3,144
v-3-11-11,org.apache.cassandra.utils,NoSpamLogger,log,3,1,6,157
v-3-11-11,org.apache.cassandra.utils,NoSpamLogger,log,3,1,7,162
v-3-11-11,org.apache.cassandra.utils,NoSpamLogger,log,5,1,8,167
v-3-11-11,org.apache.cassandra.utils,NoSpamLogger,getStatement,4,1,4,174
v-3-11-11,org.apache.cassandra.utils,NoSpamLogger,NoSpamLogger,4,1,3,184
v-3-11-11,org.apache.cassandra.utils,NoSpamLogger,info,3,1,3,190
v-3-11-11,org.apache.cassandra.utils,NoSpamLogger,info,3,1,2,195
v-3-11-11,org.apache.cassandra.utils,NoSpamLogger,warn,3,1,3,200
v-3-11-11,org.apache.cassandra.utils,NoSpamLogger,warn,3,1,2,205
v-3-11-11,org.apache.cassandra.utils,NoSpamLogger,error,3,1,3,210
v-3-11-11,org.apache.cassandra.utils,NoSpamLogger,error,3,1,2,215
v-3-11-11,org.apache.cassandra.utils,NoSpamLogger,log,3,1,4,220
v-3-11-11,org.apache.cassandra.utils,NoSpamLogger,getStatement,3,1,1,225
v-3-11-11,org.apache.cassandra.utils,NoSpamLogger,getStatement,3,1,2,230
v-3-11-11,org.apache.cassandra.utils,NoSpamLogger,getStatement,3,1,3,235
v-3-11-11,org.apache.cassandra.utils,NoSpamLogger,getStatement,3,1,2,240
v-3-11-11,org.apache.cassandra.utils,NoSpamLogger,getStatement,9,3,3,245
v-3-11-11,org.apache.cassandra.utils,Clock,nanoTime,0,1,0,53
v-3-11-11,org.apache.cassandra.utils,NoSpamLogStatement,NoSpamLogStatement,4,1,2,72
v-3-11-11,org.apache.cassandra.utils,NoSpamLogStatement,shouldLog,4,1,1,78
v-3-11-11,org.apache.cassandra.utils,NoSpamLogStatement,log,17,5,3,84
v-3-11-11,org.apache.cassandra.utils,NoSpamLogStatement,info,3,1,2,105
v-3-11-11,org.apache.cassandra.utils,NoSpamLogStatement,info,3,1,1,110
v-3-11-11,org.apache.cassandra.utils,NoSpamLogStatement,warn,3,1,2,115
v-3-11-11,org.apache.cassandra.utils,NoSpamLogStatement,warn,3,1,1,120
v-3-11-11,org.apache.cassandra.utils,NoSpamLogStatement,error,3,1,2,125
v-3-11-11,org.apache.cassandra.utils,NoSpamLogStatement,error,3,1,1,130
v-3-11-11,org.apache.cassandra.utils,BloomCalculations,computeBloomSpec,5,1,1,91
v-3-11-11,org.apache.cassandra.utils,BloomCalculations,BloomSpecification,4,1,2,114
v-3-11-11,org.apache.cassandra.utils,BloomCalculations,toString,3,1,0,120
v-3-11-11,org.apache.cassandra.utils,BloomCalculations,computeBloomSpec,21,5,2,126
v-3-11-11,org.apache.cassandra.utils,BloomCalculations,maxBucketsPerElement,8,2,1,175
v-3-11-11,org.apache.cassandra.utils,BloomCalculations,minSupportedBloomFilterFpChance,5,1,0,191
v-3-11-11,org.apache.cassandra.utils,BloomSpecification,BloomSpecification,4,1,2,114
v-3-11-11,org.apache.cassandra.utils,BloomSpecification,toString,3,1,0,120
v-3-11-11,org.apache.cassandra.utils,UUIDGen,UUIDGen,3,2,0,64
v-3-11-11,org.apache.cassandra.utils,UUIDGen,getTimeUUID,3,1,0,70
v-3-11-11,org.apache.cassandra.utils,UUIDGen,getTimeUUID,3,1,1,80
v-3-11-11,org.apache.cassandra.utils,UUIDGen,getTimeUUIDFromMicros,5,1,1,90
v-3-11-11,org.apache.cassandra.utils,UUIDGen,getRandomTimeUUIDFromMicros,5,1,1,108
v-3-11-11,org.apache.cassandra.utils,UUIDGen,getTimeUUID,3,1,2,127
v-3-11-11,org.apache.cassandra.utils,UUIDGen,getTimeUUID,3,1,3,132
v-3-11-11,org.apache.cassandra.utils,UUIDGen,getUUID,3,1,1,138
v-3-11-11,org.apache.cassandra.utils,UUIDGen,toByteBuffer,7,1,1,144
v-3-11-11,org.apache.cassandra.utils,UUIDGen,decompose,10,2,1,153
v-3-11-11,org.apache.cassandra.utils,UUIDGen,getTimeUUIDBytes,3,1,0,167
v-3-11-11,org.apache.cassandra.utils,UUIDGen,minTimeUUID,3,1,1,178
v-3-11-11,org.apache.cassandra.utils,UUIDGen,maxTimeUUID,4,1,1,189
v-3-11-11,org.apache.cassandra.utils,UUIDGen,unixTimestamp,3,1,1,205
v-3-11-11,org.apache.cassandra.utils,UUIDGen,unixTimestampInSec,3,1,1,214
v-3-11-11,org.apache.cassandra.utils,UUIDGen,microsTimestamp,3,1,1,223
v-3-11-11,org.apache.cassandra.utils,UUIDGen,fromUnixTimestamp,3,1,1,232
v-3-11-11,org.apache.cassandra.utils,UUIDGen,fromUnixTimestamp,3,1,2,241
v-3-11-11,org.apache.cassandra.utils,UUIDGen,getTimeUUIDBytes,4,2,2,246
v-3-11-11,org.apache.cassandra.utils,UUIDGen,createTimeUUIDBytes,7,3,1,265
v-3-11-11,org.apache.cassandra.utils,UUIDGen,getAdjustedTimestamp,4,2,1,279
v-3-11-11,org.apache.cassandra.utils,UUIDGen,makeClockSeqAndNode,8,1,0,293
v-3-11-11,org.apache.cassandra.utils,UUIDGen,createTimeSafe,17,4,0,306
v-3-11-11,org.apache.cassandra.utils,UUIDGen,createTimeUnsafe,4,1,2,333
v-3-11-11,org.apache.cassandra.utils,UUIDGen,createTime,8,1,1,339
v-3-11-11,org.apache.cassandra.utils,UUIDGen,makeNode,9,3,0,349
v-3-11-11,org.apache.cassandra.utils,UUIDGen,hash,16,3,1,378
v-3-11-11,org.apache.cassandra.utils,AlwaysPresentFilter,isPresent,3,1,1,24
v-3-11-11,org.apache.cassandra.utils,AlwaysPresentFilter,add,2,1,1,29
v-3-11-11,org.apache.cassandra.utils,AlwaysPresentFilter,clear,2,1,0,31
v-3-11-11,org.apache.cassandra.utils,AlwaysPresentFilter,close,2,1,0,33
v-3-11-11,org.apache.cassandra.utils,AlwaysPresentFilter,sharedCopy,3,1,0,35
v-3-11-11,org.apache.cassandra.utils,AlwaysPresentFilter,close,3,1,1,40
v-3-11-11,org.apache.cassandra.utils,AlwaysPresentFilter,addTo,2,1,1,45
v-3-11-11,org.apache.cassandra.utils,AlwaysPresentFilter,serializedSize,3,1,0,49
v-3-11-11,org.apache.cassandra.utils,AlwaysPresentFilter,offHeapSize,3,1,0,51
v-3-11-11,org.apache.cassandra.utils,Throwables,perform,0,1,0,38
v-3-11-11,org.apache.cassandra.utils,Throwables,anyCauseMatches,7,3,2,41
v-3-11-11,org.apache.cassandra.utils,Throwables,merge,5,2,2,51
v-3-11-11,org.apache.cassandra.utils,Throwables,maybeFail,3,2,1,59
v-3-11-11,org.apache.cassandra.utils,Throwables,maybeFail,3,2,2,65
v-3-11-11,org.apache.cassandra.utils,Throwables,failIfCanCast,7,5,2,71
v-3-11-11,org.apache.cassandra.utils,Throwables,perform,3,1,1,88
v-3-11-11,org.apache.cassandra.utils,Throwables,perform,3,1,2,94
v-3-11-11,org.apache.cassandra.utils,Throwables,perform,4,2,1,99
v-3-11-11,org.apache.cassandra.utils,Throwables,perform,3,1,2,107
v-3-11-11,org.apache.cassandra.utils,Throwables,perform,3,1,2,112
v-3-11-11,org.apache.cassandra.utils,Throwables,perform,12,2,2,117
v-3-11-11,org.apache.cassandra.utils,Throwables,perform,3,1,3,134
v-3-11-11,org.apache.cassandra.utils,Throwables,perform,3,1,3,140
v-3-11-11,org.apache.cassandra.utils,Throwables,perform,3,1,4,146
v-3-11-11,org.apache.cassandra.utils,Throwables,perform,11,1,4,152
v-3-11-11,org.apache.cassandra.utils,Throwables,close,11,2,2,167
v-3-11-11,org.apache.cassandra.utils,Throwables,extractIOExceptionCause,8,4,1,183
v-3-11-11,org.apache.cassandra.utils,DiscreteAction,perform,0,1,0,38
v-3-11-11,org.apache.cassandra.utils,StreamingHistogram,StreamingHistogram,9,3,2,52
v-3-11-11,org.apache.cassandra.utils,StreamingHistogram,sum,17,5,1,70
v-3-11-11,org.apache.cassandra.utils,StreamingHistogram,getAsMap,3,1,0,105
v-3-11-11,org.apache.cassandra.utils,StreamingHistogram,StreamingHistogramBuilder,15,3,3,130
v-3-11-11,org.apache.cassandra.utils,StreamingHistogram,build,4,1,0,154
v-3-11-11,org.apache.cassandra.utils,StreamingHistogram,update,3,1,1,160
v-3-11-11,org.apache.cassandra.utils,StreamingHistogram,update,13,4,2,169
v-3-11-11,org.apache.cassandra.utils,StreamingHistogram,flushHistogram,42,7,0,199
v-3-11-11,org.apache.cassandra.utils,StreamingHistogram,merge,4,3,1,264
v-3-11-11,org.apache.cassandra.utils,StreamingHistogram,serialize,9,2,2,281
v-3-11-11,org.apache.cassandra.utils,StreamingHistogram,deserialize,9,2,1,293
v-3-11-11,org.apache.cassandra.utils,StreamingHistogram,serializedSize,7,1,1,306
v-3-11-11,org.apache.cassandra.utils,StreamingHistogram,equals,6,3,1,317
v-3-11-11,org.apache.cassandra.utils,StreamingHistogram,hashCode,3,1,0,331
v-3-11-11,org.apache.cassandra.utils,StreamingHistogramBuilder,StreamingHistogramBuilder,15,3,3,130
v-3-11-11,org.apache.cassandra.utils,StreamingHistogramBuilder,build,4,1,0,154
v-3-11-11,org.apache.cassandra.utils,StreamingHistogramBuilder,update,3,1,1,160
v-3-11-11,org.apache.cassandra.utils,StreamingHistogramBuilder,update,13,4,2,169
v-3-11-11,org.apache.cassandra.utils,StreamingHistogramBuilder,flushHistogram,42,7,0,199
v-3-11-11,org.apache.cassandra.utils,StreamingHistogramBuilder,merge,4,3,1,264
v-3-11-11,org.apache.cassandra.utils,StreamingHistogramSerializer,serialize,9,2,2,281
v-3-11-11,org.apache.cassandra.utils,StreamingHistogramSerializer,deserialize,9,2,1,293
v-3-11-11,org.apache.cassandra.utils,StreamingHistogramSerializer,serializedSize,7,1,1,306
v-3-11-11,org.apache.cassandra.utils,JavaUtils,supportExitOnOutOfMemory,12,2,1,30
v-3-11-11,org.apache.cassandra.utils,JavaUtils,parseJavaVersion,15,4,1,57
v-3-11-11,org.apache.cassandra.utils,JavaUtils,parseUpdateForPre9Versions,7,3,1,90
v-3-11-11,org.apache.cassandra.utils,JavaUtils,JavaUtils,2,1,0,112
v-3-11-11,org.apache.cassandra.utils,IntervalTree,IntervalTree,4,1,1,48
v-3-11-11,org.apache.cassandra.utils,IntervalTree,build,4,2,1,54
v-3-11-11,org.apache.cassandra.utils,IntervalTree,serializer,3,1,3,62
v-3-11-11,org.apache.cassandra.utils,IntervalTree,emptyTree,3,1,0,67
v-3-11-11,org.apache.cassandra.utils,IntervalTree,intervalCount,3,1,0,73
v-3-11-11,org.apache.cassandra.utils,IntervalTree,isEmpty,3,1,0,78
v-3-11-11,org.apache.cassandra.utils,IntervalTree,max,4,2,0,83
v-3-11-11,org.apache.cassandra.utils,IntervalTree,min,4,2,0,91
v-3-11-11,org.apache.cassandra.utils,IntervalTree,search,6,2,1,99
v-3-11-11,org.apache.cassandra.utils,IntervalTree,search,3,1,1,109
v-3-11-11,org.apache.cassandra.utils,IntervalTree,iterator,4,2,0,114
v-3-11-11,org.apache.cassandra.utils,IntervalTree,toString,3,1,0,122
v-3-11-11,org.apache.cassandra.utils,IntervalTree,equals,5,2,1,128
v-3-11-11,org.apache.cassandra.utils,IntervalTree,hashCode,5,2,0,137
v-3-11-11,org.apache.cassandra.utils,IntervalTree,IntervalNode,39,6,1,158
v-3-11-11,org.apache.cassandra.utils,IntervalTree,searchInternal,19,12,2,221
v-3-11-11,org.apache.cassandra.utils,IntervalTree,TreeIterator,4,1,1,267
v-3-11-11,org.apache.cassandra.utils,IntervalTree,computeNext,9,4,0,273
v-3-11-11,org.apache.cassandra.utils,IntervalTree,gotoMinOf,6,2,1,292
v-3-11-11,org.apache.cassandra.utils,IntervalTree,Serializer,5,1,3,309
v-3-11-11,org.apache.cassandra.utils,IntervalTree,serialize,8,2,3,316
v-3-11-11,org.apache.cassandra.utils,IntervalTree,deserialize,3,1,2,327
v-3-11-11,org.apache.cassandra.utils,IntervalTree,deserialize,16,2,3,338
v-3-11-11,org.apache.cassandra.utils,IntervalTree,serializedSize,9,2,2,359
v-3-11-11,org.apache.cassandra.utils,IntervalNode,IntervalNode,39,6,1,158
v-3-11-11,org.apache.cassandra.utils,IntervalNode,searchInternal,19,12,2,221
v-3-11-11,org.apache.cassandra.utils,TreeIterator,TreeIterator,4,1,1,267
v-3-11-11,org.apache.cassandra.utils,TreeIterator,computeNext,9,4,0,273
v-3-11-11,org.apache.cassandra.utils,TreeIterator,gotoMinOf,6,2,1,292
v-3-11-11,org.apache.cassandra.utils,Serializer,Serializer,5,1,3,309
v-3-11-11,org.apache.cassandra.utils,Serializer,serialize,8,2,3,316
v-3-11-11,org.apache.cassandra.utils,Serializer,deserialize,3,1,2,327
v-3-11-11,org.apache.cassandra.utils,Serializer,deserialize,16,2,3,338
v-3-11-11,org.apache.cassandra.utils,Serializer,serializedSize,9,2,2,359
v-3-11-11,org.apache.cassandra.utils,IntegerInterval,IntegerInterval,3,1,1,38
v-3-11-11,org.apache.cassandra.utils,IntegerInterval,IntegerInterval,3,1,2,43
v-3-11-11,org.apache.cassandra.utils,IntegerInterval,IntegerInterval,3,1,1,48
v-3-11-11,org.apache.cassandra.utils,IntegerInterval,lower,3,1,0,53
v-3-11-11,org.apache.cassandra.utils,IntegerInterval,upper,3,1,0,58
v-3-11-11,org.apache.cassandra.utils,IntegerInterval,expandToCover,13,4,1,63
v-3-11-11,org.apache.cassandra.utils,IntegerInterval,hashCode,3,1,0,85
v-3-11-11,org.apache.cassandra.utils,IntegerInterval,equals,5,2,1,91
v-3-11-11,org.apache.cassandra.utils,IntegerInterval,toString,4,1,0,100
v-3-11-11,org.apache.cassandra.utils,IntegerInterval,make,4,1,2,106
v-3-11-11,org.apache.cassandra.utils,IntegerInterval,lower,3,1,1,112
v-3-11-11,org.apache.cassandra.utils,IntegerInterval,upper,3,1,1,117
v-3-11-11,org.apache.cassandra.utils,IntegerInterval,add,28,9,2,133
v-3-11-11,org.apache.cassandra.utils,IntegerInterval,covers,4,1,1,180
v-3-11-11,org.apache.cassandra.utils,IntegerInterval,covers,7,3,2,189
v-3-11-11,org.apache.cassandra.utils,IntegerInterval,lowerBound,3,1,0,203
v-3-11-11,org.apache.cassandra.utils,IntegerInterval,upperBound,4,1,0,211
v-3-11-11,org.apache.cassandra.utils,IntegerInterval,intervals,3,1,0,220
v-3-11-11,org.apache.cassandra.utils,IntegerInterval,hashCode,3,1,0,225
v-3-11-11,org.apache.cassandra.utils,IntegerInterval,equals,5,2,1,231
v-3-11-11,org.apache.cassandra.utils,IntegerInterval,toString,3,1,0,240
v-3-11-11,org.apache.cassandra.utils,Set,add,28,9,2,133
v-3-11-11,org.apache.cassandra.utils,Set,covers,4,1,1,180
v-3-11-11,org.apache.cassandra.utils,Set,covers,7,3,2,189
v-3-11-11,org.apache.cassandra.utils,Set,lowerBound,3,1,0,203
v-3-11-11,org.apache.cassandra.utils,Set,upperBound,4,1,0,211
v-3-11-11,org.apache.cassandra.utils,Set,intervals,3,1,0,220
v-3-11-11,org.apache.cassandra.utils,Set,hashCode,3,1,0,225
v-3-11-11,org.apache.cassandra.utils,Set,equals,5,2,1,231
v-3-11-11,org.apache.cassandra.utils,Set,toString,3,1,0,240
v-3-11-11,org.apache.cassandra.utils,DirectorySizeCalculator,DirectorySizeCalculator,4,1,1,36
v-3-11-11,org.apache.cassandra.utils,DirectorySizeCalculator,isAcceptable,3,1,1,42
v-3-11-11,org.apache.cassandra.utils,DirectorySizeCalculator,visitFile,4,2,2,47
v-3-11-11,org.apache.cassandra.utils,DirectorySizeCalculator,visitFileFailed,3,1,2,55
v-3-11-11,org.apache.cassandra.utils,DirectorySizeCalculator,getAllocatedSize,3,1,0,61
v-3-11-11,org.apache.cassandra.utils,FastByteOperations,compareUnsigned,3,1,6,40
