name,modifiedlines
CommitLogSegmentManagerTest.java,	10
CommitLogTest.java,	10
ColumnFamilyStore.java,	10
ColumnFamilyStoreMBean.java,	10
AbstractReadExecutor.java,	10
LifecycleTransaction.java,	10
CDCStatementTest.java,	10
MultiColumnRestriction.java,	10
SelectSingleColumnRelationTest.java,	10
Row.java,	10
SettingsCommandPreDefined.java,	10
SettingsCommandPreDefinedMixed.java,	10
SettingsTokenRange.java,	10
CompressedStreamReader.java,	10
MessagingService.java,	10
MessagingService.java,	10
ActiveRepairService.java,	10
ReversedType.java,	10
AbstractWriteResponseHandler.java,	10
SASIIndexTest.java,	10
CommitLogReplayer.java,	10
StreamStateStoreTest.java,	10
TokenTreeTest.java,	10
SSTableFlushObserverTest.java,	10
AbstractWriteResponseHandler.java,	10
LogAwareFileLister.java,	10
Tracing.java,	10
KeyspaceMetrics.java,	10
AbstractJmxClient.java,	10
DatabaseDescriptor.java,	10
AlterTableStatementColumn.java,	10
OptionAnyProbabilities.java,	10
Token.java,	10
ReadResponse.java,	10
RestrictionSet.java,	10
SSTableTxnWriter.java,	10
Memtable.java,	10
SSTableReader.java,	10
NodeProbe.java,	10
ListSerializer.java,	10
MapSerializer.java,	10
TupleTypeTest.java,	10
SecondaryIndexTest.java,	10
BootStrapperTest.java,	10
MerkleTree.java,	10
SecondaryIndexTest.java,	10
BootStrapperTest.java,	10
SecondaryIndexTest.java,	10
NodeProbe.java,	10
CFMetaDataTest.java,	10
CollationController.java,	10
ListSerializer.java,	10
BatchMessage.java,	10
ExecuteMessage.java,	10
AggregationTest.java,	10
ClientWarningsTest.java,	10
MonitoringTask.java,	10
PendingRangeCalculatorService.java,	10
LocalPartitioner.java,	10
StatementRestrictions.java,	10
CQL3CasRequest.java,	10
CQL3CasRequest.java,	10
ColumnFamilyStore.java,	10
CommitLogReplayer.java,	10
ColumnFamilyStoreTest.java,	10
AlterTableStatement.java,	10
TokenAllocatorFactory.java,	10
SingleColumnRelation.java,	10
Lists.java,	10
LogReplica.java,	10
StartupChecks.java,	10
NativeLibraryWrapper.java,	10
DatabaseDescriptor.java,	10
StorageProxy.java,	10
RestrictionSet.java,	10
TokenRestriction.java,	10
TupleTypeTest.java,	10
AbstractCell.java,	10
LeaveAndBootstrapTest.java,	10
AbstractType.java,	10
UserType.java,	10
SecondaryIndexTest.java,	10
SecondaryIndexTest.java,	10
TimeWindowCompactionStrategy.java,	10
MetadataCollector.java,	10
DataResolver.java,	10
AbstractMarker.java,	10
Relation.java,	10
ThriftValidation.java,	10
BlacklistedDirectories.java,	10
DatabaseDescriptor.java,	10
AbstractRow.java,	10
DatabaseDescriptor.java,	10
Keyspace.java,	10
StorageService.java,	10
CompactionManager.java,	10
View.java,	10
CassandraServer.java,	10
StageManager.java,	10
Transactional.java,	10
StorageService.java,	10
NativeLibrary.java,	10
StorageService.java,	10
SEPExecutor.java,	10
MessagingService.java,	10
ThriftValidation.java,	10
SimpleClient.java,	10
SchemaKeyspace.java,	10
FileUtils.java,	10
CassandraDaemon.java,	10
Frame.java,	10
DelegatingInvokableInstance.java,	10
ViewBuilder.java,	10
FileUtilsTest.java,	10
SchemaLoader.java,	10
InstanceConfig.java,	10
ThriftCQLTester.java,	10
DelegatingInvokableInstance.java,	10
MessageForwardingTest.java,	10
DataRange.java,	10
Instance.java,	10
UpgradeTestBase.java,	10
AbstractLocalAwareExecutorService.java,	10
Coordinator.java,	10
Instance.java,	10
Clustering.java,	11
CompactionAwareWriter.java,	11
NodeTool.java,	11
StorageProxy.java,	11
CompressionMetadata.java,	11
AbstractFunctionSelector.java,	11
AbstractCompactionStrategy.java,	11
SSTableTxnWriter.java,	11
CreateKeyspaceStatement.java,	11
CreateTableStatement.java,	11
CreateTypeStatement.java,	11
DropKeyspaceStatement.java,	11
DropTableStatement.java,	11
DropTypeStatement.java,	11
DropViewStatement.java,	11
UnfilteredDeserializer.java,	11
CompactionManagerMBean.java,	11
HintsStore.java,	11
IndexMetadata.java,	11
StreamReader.java,	11
BatchStatement.java,	11
SecondaryIndexManager.java,	11
PartitionUpdate.java,	11
TemporalRow.java,	11
PrefixTermTree.java,	11
OutboundTcpConnection.java,	11
CompositeType.java,	11
SliceQueryFilter.java,	11
DatabaseDescriptor.java,	11
DatabaseDescriptor.java,	11
UFAuthTest.java,	11
SelectStatement.java,	11
BufferCell.java,	11
SSTableExport.java,	11
CassandraDaemon.java,	11
CommitLogSegmentManager.java,	11
CommitLogSegmentManager.java,	11
SSTableSimpleIterator.java,	11
RMIServerSocketFactoryImpl.java,	11
KeyRangeIterator.java,	11
CreateIndexStatement.java,	11
SSTableIndex.java,	11
Frame.java,	11
ActiveRepairService.java,	11
CreateTypeStatement.java,	11
AbstractCompactionStrategy.java,	11
DatabaseDescriptor.java,	11
NativeTransportService.java,	11
JsonTransformer.java,	11
TimestampSerializer.java,	11
CompressedInputStream.java,	11
FBUtilities.java,	11
SSTableExport.java,	11
ColumnCondition.java,	11
Config.java,	11
CompressedStreamReader.java,	11
CountersTest.java,	11
CompressedSequentialWriter.java,	11
RangeSliceQueryPager.java,	11
ListType.java,	11
SetType.java,	11
NodeTool.java,	11
PartitionOperation.java,	11
CustomIndexTest.java,	11
SSTableWriterTestBase.java,	11
Json.java,	11
FieldSelector.java,	11
DataType.java,	11
CompactTables.java,	11
EndpointSnitchInfo.java,	11
PaxosState.java,	11
PaxosState.java,	11
PartitionIterators.java,	11
Expression.java,	11
Directories.java,	11
Column.java,	11
Columns.java,	11
SystemKeyspace.java,	11
DatabaseDescriptor.java,	11
FileUtils.java,	11
CommitLog.java,	11
SettingsGraph.java,	11
CassandraAuthorizer.java,	11
PasswordAuthenticator.java,	11
AlterTest.java,	11
InsertUpdateIfConditionTest.java,	11
ReadCallback.java,	11
SSTableExport.java,	11
CommitLogArchiver.java,	11
TimestampSerializer.java,	11
StorageProxy.java,	11
PropertyFileSnitch.java,	11
PropertyFileSnitch.java,	11
SASIIndex.java,	11
ReadResponse.java,	11
SingleColumnRelation.java,	11
ReadCommand.java,	11
SettingsLog.java,	11
NativeTransportService.java,	11
Index.java,	11
SecondaryIndexManager.java,	11
UserTypesTest.java,	11
CQLTester.java,	11
CompactionsTest.java,	11
UnfilteredRows.java,	11
CQLTester.java,	11
CQLTester.java,	11
StorageProxy.java,	11
DefaultConnectionFactory.java,	11
QueryMessage.java,	11
KeyspaceParams.java,	11
SASIIndex.java,	11
CreateViewStatement.java,	11
Keyspace.java,	11
StatementRestrictions.java,	11
BatchStatement.java,	11
RowFilter.java,	11
Keyspace.java,	11
DeflateCompressor.java,	11
CommitLogReplayer.java,	11
SSTableIterator.java,	11
SSTableIterator.java,	11
SchemaKeyspace.java,	11
OnDiskIndexBuilder.java,	11
SinglePartitionReadCommand.java,	11
SinglePartitionReadCommand.java,	11
HintsReader.java,	11
HintsService.java,	11
SASIIndexTest.java,	11
AbstractType.java,	11
AbstractCommitLogSegmentManager.java,	11
StressAction.java,	11
CqlOperation.java,	11
Config.java,	11
ModificationStatement.java,	11
ViewUpdateGenerator.java,	11
DiskBoundaryManagerTest.java,	11
DescribeCluster.java,	11
Verifier.java,	11
LogRecord.java,	11
CompactionManager.java,	11
SSTableReader.java,	11
DelimiterAnalyzer.java,	11
JsonTest.java,	11
ReadCommand.java,	11
MigrationManager.java,	11
RolesCache.java,	11
CassandraMetricsRegistry.java,	11
CassandraDaemon.java,	11
Instance.java,	11
UnfilteredPartitionIterators.java,	11
InstanceClassLoader.java,	11
UpgradeTestBase.java,	11
RowFilter.java,	11
MoveTest.java,	11
PasswordAuthenticator.java,	11
Connection.java,	11
ScheduledExecutors.java,	11
BatchlogManager.java,	11
IndexSummaryManager.java,	11
PendingRangeCalculatorService.java,	11
StorageService.java,	11
InternalNodeProbeFactory.java,	11
AbstractCluster.java,	11
DataRange.java,	11
DataResolver.java,	11
CompactionStats.java,	11
CipherFactoryTest.java,	12
CassandraIndexSearcher.java,	12
MessageDeliveryTask.java,	12
FBUtilities.java,	12
HintsWriteExecutor.java,	12
NodeProbe.java,	12
HintedHandOffManager.java,	12
CreateViewStatement.java,	12
Keyspace.java,	12
StreamPlan.java,	12
PrimaryKeyRestrictionSet.java,	12
RebufferingInputStream.java,	12
MD5Digest.java,	12
PurgeFunction.java,	12
StorageService.java,	12
BulkLoader.java,	12
CollectionsTest.java,	12
StageManager.java,	12
CompressedStreamWriter.java,	12
UUIDGen.java,	12
ActiveRepairService.java,	12
SSTableFlushObserver.java,	12
PaxosState.java,	12
MetadataCollector.java,	12
ColumnIndex.java,	12
CompactionAwareWriter.java,	12
DefaultCompactionWriter.java,	12
CompactionManager.java,	12
AbstractRow.java,	12
QueryState.java,	12
DatabaseDescriptor.java,	12
DatabaseDescriptor.java,	12
Attributes.java,	12
CellTest.java,	12
ColumnFamilyStore.java,	12
PurgeFunction.java,	12
PurgeFunction.java,	12
SelectStatement.java,	12
DataTracker.java,	12
CacheService.java,	12
AbstractRangeTombstoneMarker.java,	12
KeyspaceTest.java,	12
UserType.java,	12
CassandraAuthorizer.java,	12
RMIServerSocketFactoryImpl.java,	12
RewindableDataInputStreamPlus.java,	12
VariableSpecifications.java,	12
Keyspace.java,	12
SettingsCommandPreDefined.java,	12
Sets.java,	12
SelectMultiColumnRelationTest.java,	12
UpdateTest.java,	12
CompressedSegment.java,	12
LegacyMetadataSerializer.java,	12
MemtablePool.java,	12
DataOutputBuffer.java,	12
MessagingService.java,	12
SystemKeyspace.java,	12
UUIDGen.java,	12
SSTableFlushObserverTest.java,	12
ColumnIndex.java,	12
ColumnIndex.java,	12
BufferManagingRebufferer.java,	12
MockSchema.java,	12
LogTransactionTest.java,	12
ColumnDef.java,	12
ColumnPath.java,	12
OverlapIteratorTest.java,	12
Filter.java,	12
ColumnFamilyStore.java,	12
SerializationHeader.java,	12
Event.java,	12
CFMetaData.java,	12
LeveledCompactionStrategy.java,	12
SSTableSimpleUnsortedWriter.java,	12
SSTableRewriterTest.java,	12
LegacySchemaMigrator.java,	12
CQLTester.java,	12
TrackerTest.java,	12
MultiPartitionPager.java,	12
CQLTester.java,	12
ThriftServer.java,	12
TableMetrics.java,	12
EchoMessage.java,	12
OptionMulti.java,	12
OnDiskIndex.java,	12
SkipListMemIndex.java,	12
SSTableSimpleUnsortedWriter.java,	12
OutboundTcpConnectionPool.java,	12
Transformation.java,	12
ColumnIndex.java,	12
ViewTest.java,	12
Mutation.java,	12
MapSerializer.java,	12
OnDiskIndex.java,	12
SkipListMemIndex.java,	12
ClusteringIndexNamesFilter.java,	12
Config.java,	12
DatabaseDescriptor.java,	12
SSTableRewriterTest.java,	12
ResponseResolver.java,	12
ClusteringIndexNamesFilter.java,	12
Message.java,	12
OutboundTcpConnection.java,	12
CreateIndexStatement.java,	12
MigrationTask.java,	12
MessagingService.java,	12
ThreadAwareSecurityManager.java,	12
LegacyLayout.java,	12
StorageService.java,	12
CompactionManager.java,	12
TableMetrics.java,	12
StorageService.java,	12
StorageProxy.java,	12
MultiPartitionPager.java,	12
ColumnFamilyStoreCQLHelperTest.java,	12
Schema.java,	12
SizeTieredCompactionStrategy.java,	12
TimeWindowCompactionStrategy.java,	12
CompressedSegment.java,	12
CompactionManager.java,	12
IndexSummaryRedistribution.java,	12
Unfiltered.java,	12
NodeProbe.java,	12
StandaloneScrubber.java,	12
ViewComplexTest.java,	12
Selection.java,	12
DelimiterAnalyzer.java,	12
BackgroundActivityMonitor.java,	12
DateTieredCompactionStrategy.java,	12
AbstractLocalAwareExecutorService.java,	12
DistributedTestBase.java,	12
SEPExecutorTest.java,	12
DelegatingInvokableInstance.java,	12
UpgradeableCluster.java,	12
Frame.java,	12
BackgroundActivityMonitor.java,	12
Instance.java,	12
InsertTest.java,	12
SerializationHeader.java,	12
FBUtilities.java,	12
StreamResultFuture.java,	12
AbstractType.java,	12
JsonTransformer.java,	12
StorageServiceMBean.java,	12
IndexMode.java,	12
EstimatedHistogramTest.java,	12
EstimatedHistogramTest.java,	12
UnknownColumnException.java,	12
InstanceIDDefiner.java,	12
CompactionHistory.java,	12
Snapshot.java,	12
TpStats.java,	12
Schema.java,	12
Gossiper.java,	12
Hex.java,	13
ReadCommandVerbHandler.java,	13
JavaSourceUDFFactory.java,	13
CompactionStrategyManager.java,	13
Lists.java,	13
Lists.java,	13
BatchStatement.java,	13
StorageProxy.java,	13
Gossiper.java,	13
StorageService.java,	13
TemporalRow.java,	13
StorageServiceServerTest.java,	13
Component.java,	13
OnDiskIndexTest.java,	13
SASIIndexTest.java,	13
ListSnapshots.java,	13
ReadCommand.java,	13
BulkLoadException.java,	13
BigTableReader.java,	13
SSTableRewriter.java,	13
LogRecord.java,	13
CompactionStrategyManager.java,	13
CellPath.java,	13
Bound.java,	13
ModificationStatement.java,	13
Schema.java,	13
CQLSSTableWriter.java,	13
BigTableWriter.java,	13
DataIntegrityMetadata.java,	13
AbstractType.java,	13
UFTest.java,	13
CassandraDaemon.java,	13
ColumnFamilyStore.java,	13
ColumnDefinition.java,	13
SelectStatement.java,	13
CassandraDaemon.java,	13
MapType.java,	13
StreamSession.java,	13
UnfilteredSerializer.java,	13
ColumnFamilyStore.java,	13
CompactionsCQLTest.java,	13
Lists.java,	13
OffsetAwareConfigurationLoader.java,	13
CFPropDefs.java,	13
StressMetrics.java,	13
CommitLogTest.java,	13
AuthenticationException.java,	13
CfSplit.java,	13
ColumnOrSuperColumn.java,	13
Row.java,	13
CommitLogSegmentManagerCDC.java,	13
CommitLogSegmentManagerStandard.java,	13
ErrorMessage.java,	13
Row.java,	13
ChecksumType.java,	13
BigTableReader.java,	13
PartitionGenerator.java,	13
FBUtilities.java,	13
SelectMultiColumnRelationTest.java,	13
StorageService.java,	13
BlacklistedDirectories.java,	13
SettingsCommandUser.java,	13
SettingsSchema.java,	13
CompactionIteratorTest.java,	13
RMIServerSocketFactoryImpl.java,	13
WriteResponseHandler.java,	13
StorageProxy.java,	13
Util.java,	13
CreateTest.java,	13
Gossiper.java,	13
SASIIndexBuilder.java,	13
PerSSTableIndexWriter.java,	13
ViewTest.java,	13
SelectMultiColumnRelationTest.java,	13
SettingsRate.java,	13
RandomPartitioner.java,	13
StorageService.java,	13
SetSerializer.java,	13
LifecycleTransaction.java,	13
NodeProbe.java,	13
ListType.java,	13
ProtocolErrorTest.java,	13
RepairSession.java,	13
SASIIndexBuilder.java,	13
PerSSTableIndexWriter.java,	13
CFMetaData.java,	13
SelectStatement.java,	13
HintsDispatchExecutor.java,	13
PerSSTableIndexWriter.java,	13
ColumnIdentifierTest.java,	13
MigrationManager.java,	13
BaseIterator.java,	13
UnfilteredRows.java,	13
DropTest.java,	13
SerializationHeader.java,	13
ReadCommand.java,	13
CFMetaData.java,	13
CommitLogTest.java,	13
WhereClause.java,	13
LegacySchemaMigratorTest.java,	13
ColumnFamilyStore.java,	13
CompactionAwareWriter.java,	13
RangeAwareSSTableWriter.java,	13
CompactionsCQLTest.java,	13
NodeProbe.java,	13
AntiCompactionTest.java,	13
CompositeType.java,	13
MessagingService.java,	13
SSTableRewriter.java,	13
DataOutputBuffer.java,	13
ClientState.java,	13
StreamCoordinator.java,	13
LegacySSTableTest.java,	13
LongBTreeTest.java,	13
CreateTest.java,	13
ResourceLeakTest.java,	13
UpgradeTestBase.java,	13
CustomIndexTest.java,	13
StorageProxyMBean.java,	13
Accumulator.java,	13
UFTest.java,	13
RepairOption.java,	13
InstanceConfig.java,	13
SSTableLoaderTest.java,	14
PartitionColumns.java,	14
ReadQuery.java,	14
CFMetaData.java,	14
StorageService.java,	14
StorageProxy.java,	14
CompactionInfo.java,	14
CompactionManager.java,	14
ThriftResultsMerger.java,	14
LocalAwareExecutorService.java,	14
CommitLogUpgradeTest.java,	14
KeyCacheCqlTest.java,	14
AtomicBTreeColumns.java,	14
SinglePartitionSliceCommandTest.java,	14
CommitLogReplayer.java,	14
HintsWriter.java,	14
CompactionTask.java,	14
JavaBasedUDFunction.java,	14
BytesSerializer.java,	14
LivenessInfo.java,	14
SettingsCommandUser.java,	14
SettingsCommandUser.java,	14
SSTableExport.java,	14
DefsTest.java,	14
UnfilteredSerializer.java,	14
CacheSize.java,	14
MapType.java,	14
StressSettings.java,	14
TimingIntervals.java,	14
ModificationStatement.java,	14
Term.java,	14
AntiEntropyServiceTestAbstract.java,	14
UserTypesTest.java,	14
BTree.java,	14
AbstractCommitLogSegmentManager.java,	14
RowIndexEntryTest.java,	14
CQLSSTableWriter.java,	14
UnfilteredRowIterators.java,	14
ClusteringColumnRestrictions.java,	14
IndexSummaryManager.java,	14
StorageService.java,	14
SinglePartitionReadCommand.java,	14
QueryPager.java,	14
BigFormat.java,	14
CassandraDaemon.java,	14
HintsStore.java,	14
GeneratorConfig.java,	14
GroupedOptions.java,	14
OptionSimple.java,	14
ColumnFamilyStore.java,	14
DataResolver.java,	14
BufferedRandomAccessFileTest.java,	14
ReadQuery.java,	14
LeveledCompactionStrategy.java,	14
StorageService.java,	14
Server.java,	14
CustomClassLoader.java,	14
FBUtilities.java,	14
PendingRangeCalculatorService.java,	14
CompactionManager.java,	14
LogTransactionTest.java,	14
LeveledCompactionStrategy.java,	14
CFMetaData.java,	14
ViewBuilder.java,	14
CassandraAuthorizer.java,	14
ColumnCondition.java,	14
SimpleClient.java,	14
DataTypeTest.java,	14
CassandraVersionTest.java,	14
IndexSummaryManager.java,	14
DataResolver.java,	14
CreateTest.java,	14
AbstractBTreePartition.java,	14
PurgeFunction.java,	14
TupleTypeTest.java,	14
IndexSummaryTest.java,	14
DataResolver.java,	14
PartitionRangeReadCommand.java,	14
JsonTest.java,	14
HintsStore.java,	14
CompactionManager.java,	14
PartitionRangeReadCommand.java,	14
StatsMetadata.java,	14
FBUtilities.java,	14
PermissionsCache.java,	14
FailureDetector.java,	14
EndpointSnitchInfo.java,	14
StorageProxy.java,	14
AbstractCompactionStrategy.java,	14
ColumnFamilyStore.java,	14
NanoTimeToCurrentTimeMillis.java,	14
AbstractLocalAwareExecutorService.java,	14
ArrivalWindowTest.java,	14
TriggersTest.java,	14
SASIIndexTest.java,	14
JVMStabilityInspectorTest.java,	14
ListSnapshots.java,	14
EchoVerbHandler.java,	14
IncomingTcpConnection.java,	15
ColumnFamilyStore.java,	15
ColumnFamilyStore.java,	15
OutgoingFileMessage.java,	15
WrappingCompactionStrategy.java,	15
Index.java,	15
ReplicationParams.java,	15
View.java,	15
NodeProbe.java,	15
StatusLogger.java,	15
NodeProbe.java,	15
StatusLogger.java,	15
SystemKeyspace.java,	15
CassandraDaemon.java,	15
SystemKeyspace.java,	15
CassandraDaemon.java,	15
TimestampSerializer.java,	15
ChecksummedDataInput.java,	15
DatabaseDescriptorTest.java,	15
BTreeRow.java,	15
ColumnFamilyStore.java,	15
CommitLogUpgradeTest.java,	15
DataResolver.java,	15
NodeProbe.java,	15
Snapshot.java,	15
RowFilter.java,	15
Memtable.java,	15
SlabAllocator.java,	15
Relation.java,	15
Ref.java,	15
AbstractRestriction.java,	15
PermissionsCacheMBean.java,	15
RangeTest.java,	15
CassandraIndex.java,	15
CompressedThrottledReader.java,	15
Operator.java,	15
DataLimits.java,	15
Tuples.java,	15
CompactionManager.java,	15
SSTableIterator.java,	15
AutoSavingCacheTest.java,	15
LeveledCompactionStrategy.java,	15
LeveledManifest.java,	15
UnfilteredRowIteratorWithLowerBound.java,	15
BufferedSegmentedFile.java,	15
AbstractCell.java,	15
AbstractCell.java,	15
Attributes.java,	15
ModificationStatement.java,	15
SelectStatement.java,	15
CreateViewStatement.java,	15
Selection.java,	15
UDHelper.java,	15
LegacyMetadataSerializer.java,	15
FixedOpDistribution.java,	15
CommitLogSegmentManager.java,	15
BloomCalculations.java,	15
HeapUtils.java,	15
CompactionsCQLTest.java,	15
Descriptor.java,	15
CorruptFileException.java,	15
DirectoriesTest.java,	15
CompressedSegment.java,	15
ReadResponse.java,	15
PurgeFunction.java,	15
ReplicationAwareTokenAllocatorTest.java,	15
OrderPreservingPartitioner.java,	15
CQLSSTableWriterClientTest.java,	15
StorageProxy.java,	15
SettingsLog.java,	15
SettingsRate.java,	15
StorageProxy.java,	15
CustomPayloadMirroringQueryHandler.java,	15
AbstractReplicationStrategy.java,	15
LegacyHintsMigrator.java,	15
SSTableReader.java,	15
FBUtilities.java,	15
SystemKeyspaceTest.java,	15
RandomPartitioner.java,	15
BloomCalculations.java,	15
StreamMessage.java,	15
SSTableReader.java,	15
CqlParserTest.java,	15
Constants.java,	15
CommitLog.java,	15
UDHelper.java,	15
UserType.java,	15
CompactionStats.java,	15
ModificationStatement.java,	15
FBUtilities.java,	15
CreateViewStatement.java,	15
ViewSchemaTest.java,	15
Row.java,	15
ModificationStatement.java,	15
DatabaseDescriptor.java,	15
DatabaseDescriptor.java,	15
ModificationStatement.java,	15
ThriftConversion.java,	15
Helpers.java,	15
ViewTest.java,	15
AlterTest.java,	15
CompactionManager.java,	15
SchemaKeyspace.java,	15
CompactionManager.java,	15
RateBasedBackPressure.java,	15
MessagingService.java,	15
LegacyLayout.java,	15
ScheduledExecutors.java,	15
SharedExecutorPool.java,	15
CommitLog.java,	15
Gossiper.java,	15
CacheService.java,	15
InstanceIDDefiner.java,	15
CreateIndexStatement.java,	15
TraceKeyspace.java,	15
TimeWindowCompactionStrategyTest.java,	15
CorruptedSSTablesCompactionsTest.java,	15
Gossiper.java,	15
NetworkTopologyTest.java,	15
NodeProbe.java,	15
ProxyHistograms.java,	15
RepairSession.java,	15
MultiPartitionPager.java,	16
QueryPager.java,	16
ReadResponse.java,	16
ColumnIndex.java,	16
ColumnFamilyMetrics.java,	16
FBUtilities.java,	16
SchemaStatement.java,	16
NativeSSTableLoaderClient.java,	16
CassandraMetricsRegistry.java,	16
CompressedStreamWriter.java,	16
CassandraServer.java,	16
DataLimits.java,	16
UDHelper.java,	16
OnDiskIndex.java,	16
SSTableReader.java,	16
TriggerExecutorTest.java,	16
SampledOpDistributionFactory.java,	16
SampledOpDistributionFactory.java,	16
ColumnFamilyStore.java,	16
IndexSummaryRedistribution.java,	16
BufferPool.java,	16
ColumnDefinition.java,	16
TombstonesWithIndexedSSTableTest.java,	16
ViewManager.java,	16
SelectStatement.java,	16
AbstractReadCommandBuilder.java,	16
RangeTombstoneListTest.java,	16
BufferPool.java,	16
ColumnFamilyStore.java,	16
CommitLogSegment.java,	16
SampledOpDistributionFactory.java,	16
TokenRelation.java,	16
UpdateStatement.java,	16
DeleteTest.java,	16
InsertTest.java,	16
MetadataCollector.java,	16
KillerForTests.java,	16
CompactionManager.java,	16
CommitLogStressTest.java,	16
TokenTreeTest.java,	16
BufferCell.java,	16
CFMetaData.java,	16
ColumnIndex.java,	16
EncryptedSegment.java,	16
SimpleClient.java,	16
SSTableLoader.java,	16
SchemaStatement.java,	16
Rows.java,	16
StorageService.java,	16
Restrictions.java,	16
ClusteringComparator.java,	16
ReadCommand.java,	16
MetadataSerializerTest.java,	16
SingleColumnRelation.java,	16
MessageDeliveryTask.java,	16
Tries.java,	16
CassandraDaemon.java,	16
OnDiskIndexBuilder.java,	16
SSTableLoader.java,	16
CQLSSTableWriterClientTest.java,	16
CountersTest.java,	16
SinglePartitionReadCommand.java,	16
QueryProcessor.java,	16
CommitLogSegment.java,	16
MessagingServiceTest.java,	16
OnDiskIndexBuilder.java,	16
SnapshotMessage.java,	16
DurationSerializer.java,	16
JsonTransformer.java,	16
DatabaseDescriptor.java,	16
CompactionManager.java,	16
StorageService.java,	16
AbstractSSTableIterator.java,	16
StorageService.java,	16
SelectStatement.java,	16
PasswordAuthenticator.java,	16
LogTransaction.java,	16
StorageService.java,	16
DatabaseDescriptor.java,	16
CreateViewStatement.java,	16
ClientState.java,	16
DateTieredCompactionStrategy.java,	16
DynamicEndpointSnitch.java,	16
SafeMemoryWriter.java,	16
RTBoundCloser.java,	16
BTreeRow.java,	16
SecondaryIndexTest.java,	16
Message.java,	16
CounterContext.java,	16
CassandraDaemon.java,	16
Config.java,	16
HintedHandOffManager.java,	16
StorageService.java,	16
FileUtils.java,	16
UnknownColumnException.java,	16
UnknownColumnException.java,	16
AlterTest.java,	16
IInstanceConfig.java,	16
UpgradeTestBase.java,	16
InstanceClassLoader.java,	16
ResourceLeakTest.java,	16
LoaderOptions.java,	16
NodeProbe.java,	16
GossipSettlesTest.java,	16
Slices.java,	16
StorageService.java,	16
DescribeCluster.java,	16
NodeToolTest.java,	16
SettingsLog.java,	17
AlterTest.java,	17
AggregateFcts.java,	17
CqlConfigHelper.java,	17
ActiveRepairService.java,	17
Maps.java,	17
CqlInputFormat.java,	17
ValidatingSchemaQuery.java,	17
CommitLogArchiver.java,	17
DefaultCompactionWriter.java,	17
SplittingSizeTieredCompactionWriter.java,	17
IPartitioner.java,	17
Range.java,	17
DiskAwareRunnable.java,	17
StatementRestrictions.java,	17
RowIterators.java,	17
ReadCommand.java,	17
OnDiskIndexBuilder.java,	17
SSTableReader.java,	17
MajorLeveledCompactionWriter.java,	17
RolesCacheMBean.java,	17
TrackerTest.java,	17
PrimaryKeyRestrictionSet.java,	17
CompactionManager.java,	17
DatabaseDescriptor.java,	17
KeyspaceMetadata.java,	17
BufferPool.java,	17
Operation.java,	17
SettingsLog.java,	17
ExecuteMessage.java,	17
Keyspace.java,	17
QueryProcessor.java,	17
SimpleCachedBufferPool.java,	17
RefCounted.java,	17
UpdateParameters.java,	17
NodeProbe.java,	17
BatchTest.java,	17
LegacyMetadataSerializer.java,	17
AlteredHints.java,	17
Throwables.java,	17
CassandraVersionTest.java,	17
RangeUnionIteratorTest.java,	17
PartitionKeyRestrictions.java,	17
StorageService.java,	17
CompactionManager.java,	17
CompactionStrategyManager.java,	17
CQL3Type.java,	17
ProtocolException.java,	17
AuditTrigger.java,	17
RangeUnionIteratorTest.java,	17
CleanupMessage.java,	17
Mutation.java,	17
AntiCompactionTest.java,	17
MemoryMappedSegment.java,	17
MessagingService.java,	17
CipherFactoryTest.java,	17
SliceQueryFilter.java,	17
LivenessInfo.java,	17
StorageService.java,	17
AbstractSSTableSimpleWriter.java,	17
StorageServiceMBean.java,	17
CompressedSequentialWriter.java,	17
HintsCompressionTest.java,	17
Row.java,	17
BlacklistedDirectories.java,	17
SEPWorker.java,	17
NamedThreadFactory.java,	17
DatabaseDescriptor.java,	17
HintsWriteExecutor.java,	17
LegacyCellNameTest.java,	17
PermissionsCache.java,	17
RowUtil.java,	17
StorageService.java,	17
AbstractCluster.java,	17
MixedModeReadRepairTest.java,	17
UpgradeTestBase.java,	17
StatementRestrictions.java,	17
AbstractCommitLogSegmentManager.java,	17
SerializationHeader.java,	17
DatabaseDescriptor.java,	18
SelectStatement.java,	18
TimeFcts.java,	18
ColumnIndex.java,	18
PrimaryKeyRestrictionSet.java,	18
LegacyLayout.java,	18
CommitLogArchiver.java,	18
TupleType.java,	18
SecondaryIndexTest.java,	18
UnfilteredRowIterators.java,	18
Keyspace.java,	18
SinglePartitionReadCommand.java,	18
PartitionTest.java,	18
SingleColumnRelation.java,	18
SSTableReader.java,	18
MaxSSTableSizeWriter.java,	18
ProtocolErrorTest.java,	18
YamlConfigurationLoader.java,	18
YamlConfigurationLoader.java,	18
YamlConfigurationLoader.java,	18
YamlConfigurationLoader.java,	18
SSTableFlushObserverTest.java,	18
CompressedStreamReader.java,	18
ScrubTest.java,	18
RepairMessageVerbHandler.java,	18
SettingsTransport.java,	18
TokenTree.java,	18
LogFile.java,	18
ColumnDefinition.java,	18
UnfilteredRowIteratorsMergeTest.java,	18
CellTest.java,	18
UDAggregate.java,	18
MultiColumnRestriction.java,	18
RestrictionSet.java,	18
UFTest.java,	18
SampledOpDistribution.java,	18
DataOutputBuffer.java,	18
CreateTypeStatement.java,	18
SerDeserTest.java,	18
Mutation.java,	18
EncryptedSegment.java,	18
